source_id,source_name,source_type,owner_or_provider,period_covered,as_of_date,retrieved_at,file_tab_page_url_or_location,source_rank,freshness_status,notes,trade_authority,route_id,statement,status
SRC-EASTMONEY_STATEMENTS-000333-CASH_FLOW,EASTMONEY_STATEMENTS cash_flow 000333.SZ,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:10:21+08:00,akshare.stock_cash_flow_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=78; cols=254; elapsed=18.6091; error=,NONE,EASTMONEY_STATEMENTS,cash_flow,SUCCESS
SRC-SINA_STATEMENTS-000333-BALANCE_SHEET,SINA_STATEMENTS balance_sheet 000333.SZ,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:10:24+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=78; cols=147; elapsed=2.4122; error=,NONE,SINA_STATEMENTS,balance_sheet,SUCCESS
SRC-SINA_STATEMENTS-000333-INCOME_STATEMENT,SINA_STATEMENTS income_statement 000333.SZ,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:10:25+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=78; cols=83; elapsed=1.7752; error=,NONE,SINA_STATEMENTS,income_statement,SUCCESS
SRC-SINA_STATEMENTS-000333-CASH_FLOW,SINA_STATEMENTS cash_flow 000333.SZ,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:10:27+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=78; cols=71; elapsed=1.8666; error=,NONE,SINA_STATEMENTS,cash_flow,SUCCESS
SRC-CNINFO-300750,CNINFO periodic reports for 300750.SZ,filing,CNINFO,20240101-20260718,20260718,2026-07-18T12:10:05+08:00,akshare.stock_zh_a_disclosure_report_cninfo,REGULATORY_OR_EXCHANGE_STRUCTURED_DISCLOSURE,current,status=SUCCESS; rows=89; error=,NONE,,,
SRC-EASTMONEY_STATEMENTS-300750-BALANCE_SHEET,EASTMONEY_STATEMENTS balance_sheet 300750.SZ,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:10:14+08:00,akshare.stock_balance_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=38; cols=319; elapsed=8.7268; error=,NONE,EASTMONEY_STATEMENTS,balance_sheet,SUCCESS
SRC-EASTMONEY_STATEMENTS-300750-INCOME_STATEMENT,EASTMONEY_STATEMENTS income_statement 300750.SZ,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:10:24+08:00,akshare.stock_profit_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=40; cols=203; elapsed=10.055; error=,NONE,EASTMONEY_STATEMENTS,income_statement,SUCCESS
SRC-EASTMONEY_STATEMENTS-300750-CASH_FLOW,EASTMONEY_STATEMENTS cash_flow 300750.SZ,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:10:33+08:00,akshare.stock_cash_flow_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=40; cols=254; elapsed=9.1332; error=,NONE,EASTMONEY_STATEMENTS,cash_flow,SUCCESS
SRC-SINA_STATEMENTS-300750-BALANCE_SHEET,SINA_STATEMENTS balance_sheet 300750.SZ,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:10:35+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=38; cols=147; elapsed=1.6726; error=,NONE,SINA_STATEMENTS,balance_sheet,SUCCESS
SRC-SINA_STATEMENTS-300750-INCOME_STATEMENT,SINA_STATEMENTS income_statement 300750.SZ,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:10:36+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=40; cols=83; elapsed=1.3282; error=,NONE,SINA_STATEMENTS,income_statement,SUCCESS
SRC-SINA_STATEMENTS-300750-CASH_FLOW,SINA_STATEMENTS cash_flow 300750.SZ,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:10:38+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=40; cols=71; elapsed=1.5112; error=,NONE,SINA_STATEMENTS,cash_flow,SUCCESS
SRC-CNINFO-600519,CNINFO periodic reports for 600519.SH,filing,CNINFO,20240101-20260718,20260718,2026-07-18T12:09:23+08:00,akshare.stock_zh_a_disclosure_report_cninfo,REGULATORY_OR_EXCHANGE_STRUCTURED_DISCLOSURE,current,status=SUCCESS; rows=60; error=,NONE,,,
SRC-EASTMONEY_STATEMENTS-600519-BALANCE_SHEET,EASTMONEY_STATEMENTS balance_sheet 600519.SH,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:09:49+08:00,akshare.stock_balance_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=102; cols=319; elapsed=25.5663; error=,NONE,EASTMONEY_STATEMENTS,balance_sheet,SUCCESS
SRC-EASTMONEY_STATEMENTS-600519-INCOME_STATEMENT,EASTMONEY_STATEMENTS income_statement 600519.SH,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:10:12+08:00,akshare.stock_profit_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=102; cols=203; elapsed=23.2577; error=,NONE,EASTMONEY_STATEMENTS,income_statement,SUCCESS
SRC-EASTMONEY_STATEMENTS-600519-CASH_FLOW,EASTMONEY_STATEMENTS cash_flow 600519.SH,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:10:32+08:00,akshare.stock_cash_flow_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=98; cols=254; elapsed=19.7702; error=,NONE,EASTMONEY_STATEMENTS,cash_flow,SUCCESS
SRC-SINA_STATEMENTS-600519-BALANCE_SHEET,SINA_STATEMENTS balance_sheet 600519.SH,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:10:34+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=102; cols=147; elapsed=2.2962; error=,NONE,SINA_STATEMENTS,balance_sheet,SUCCESS
SRC-SINA_STATEMENTS-600519-INCOME_STATEMENT,SINA_STATEMENTS income_statement 600519.SH,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:10:36+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=102; cols=83; elapsed=1.9196; error=,NONE,SINA_STATEMENTS,income_statement,SUCCESS
SRC-SINA_STATEMENTS-600519-CASH_FLOW,SINA_STATEMENTS cash_flow 600519.SH,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:10:38+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=98; cols=71; elapsed=1.9813; error=,NONE,SINA_STATEMENTS,cash_flow,SUCCESS
SRC-CNINFO-835185,CNINFO periodic reports for 835185.BJ,filing,CNINFO,20240101-20260718,20260718,2026-07-18T12:10:44+08:00,akshare.stock_zh_a_disclosure_report_cninfo,REGULATORY_OR_EXCHANGE_STRUCTURED_DISCLOSURE,current,status=SUCCESS; rows=64; error=,NONE,,,
SRC-CNINFO-688981,CNINFO periodic reports for 688981.SH,filing,CNINFO,20240101-20260718,20260718,2026-07-18T12:10:31+08:00,akshare.stock_zh_a_disclosure_report_cninfo,REGULATORY_OR_EXCHANGE_STRUCTURED_DISCLOSURE,current,status=SUCCESS; rows=72; error=,NONE,,,
SRC-EASTMONEY_STATEMENTS-688981-BALANCE_SHEET,EASTMONEY_STATEMENTS balance_sheet 688981.SH,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:10:44+08:00,akshare.stock_balance_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=39; cols=319; elapsed=12.7075; error=,NONE,EASTMONEY_STATEMENTS,balance_sheet,SUCCESS
SRC-EASTMONEY_STATEMENTS-688981-INCOME_STATEMENT,EASTMONEY_STATEMENTS income_statement 688981.SH,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:10:53+08:00,akshare.stock_profit_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=39; cols=203; elapsed=8.8213; error=,NONE,EASTMONEY_STATEMENTS,income_statement,SUCCESS
SRC-EASTMONEY_STATEMENTS-688981-CASH_FLOW,EASTMONEY_STATEMENTS cash_flow 688981.SH,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:11:03+08:00,akshare.stock_cash_flow_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=39; cols=254; elapsed=9.802; error=,NONE,EASTMONEY_STATEMENTS,cash_flow,SUCCESS
SRC-SINA_STATEMENTS-688981-BALANCE_SHEET,SINA_STATEMENTS balance_sheet 688981.SH,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:11:06+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=42; cols=147; elapsed=3.1553; error=,NONE,SINA_STATEMENTS,balance_sheet,SUCCESS
SRC-SINA_STATEMENTS-688981-INCOME_STATEMENT,SINA_STATEMENTS income_statement 688981.SH,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:11:07+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=42; cols=83; elapsed=1.0835; error=,NONE,SINA_STATEMENTS,income_statement,SUCCESS
SRC-SINA_STATEMENTS-688981-CASH_FLOW,SINA_STATEMENTS cash_flow 688981.SH,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:11:09+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=42; cols=71; elapsed=1.273; error=,NONE,SINA_STATEMENTS,cash_flow,SUCCESS
SRC-CNINFO-600036,CNINFO periodic reports for 600036.SH,filing,CNINFO,20240101-20260718,20260718,2026-07-18T12:10:47+08:00,akshare.stock_zh_a_disclosure_report_cninfo,REGULATORY_OR_EXCHANGE_STRUCTURED_DISCLOSURE,current,status=SUCCESS; rows=51; error=,NONE,,,
SRC-EASTMONEY_STATEMENTS-600036-BALANCE_SHEET,EASTMONEY_STATEMENTS balance_sheet 600036.SH,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:11:14+08:00,akshare.stock_balance_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=100; cols=221; elapsed=27.4027; error=,NONE,EASTMONEY_STATEMENTS,balance_sheet,SUCCESS
SRC-EASTMONEY_STATEMENTS-600036-INCOME_STATEMENT,EASTMONEY_STATEMENTS income_statement 600036.SH,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:11:37+08:00,akshare.stock_profit_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=101; cols=170; elapsed=22.487; error=,NONE,EASTMONEY_STATEMENTS,income_statement,SUCCESS
SRC-EASTMONEY_STATEMENTS-600036-CASH_FLOW,EASTMONEY_STATEMENTS cash_flow 600036.SH,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:12:00+08:00,akshare.stock_cash_flow_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=96; cols=316; elapsed=23.1654; error=,NONE,EASTMONEY_STATEMENTS,cash_flow,SUCCESS
SRC-SINA_STATEMENTS-600036-BALANCE_SHEET,SINA_STATEMENTS balance_sheet 600036.SH,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:12:03+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=101; cols=150; elapsed=2.8152; error=,NONE,SINA_STATEMENTS,balance_sheet,SUCCESS
SRC-SINA_STATEMENTS-600036-INCOME_STATEMENT,SINA_STATEMENTS income_statement 600036.SH,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:12:05+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=101; cols=94; elapsed=2.2209; error=,NONE,SINA_STATEMENTS,income_statement,SUCCESS
SRC-SINA_STATEMENTS-600036-CASH_FLOW,SINA_STATEMENTS cash_flow 600036.SH,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:12:07+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=99; cols=114; elapsed=1.6925; error=,NONE,SINA_STATEMENTS,cash_flow,SUCCESS
SRC-CNINFO-000001,CNINFO periodic reports for 000001.SZ,filing,CNINFO,20240101-20260718,20260718,2026-07-18T12:10:43+08:00,akshare.stock_zh_a_disclosure_report_cninfo,REGULATORY_OR_EXCHANGE_STRUCTURED_DISCLOSURE,current,status=SUCCESS; rows=58; error=,NONE,,,
SRC-EASTMONEY_STATEMENTS-000001-BALANCE_SHEET,EASTMONEY_STATEMENTS balance_sheet 000001.SZ,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:11:12+08:00,akshare.stock_balance_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=118; cols=221; elapsed=29.0601; error=,NONE,EASTMONEY_STATEMENTS,balance_sheet,SUCCESS
SRC-EASTMONEY_STATEMENTS-000001-INCOME_STATEMENT,EASTMONEY_STATEMENTS income_statement 000001.SZ,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:11:37+08:00,akshare.stock_profit_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=121; cols=170; elapsed=24.6902; error=,NONE,EASTMONEY_STATEMENTS,income_statement,SUCCESS
SRC-EASTMONEY_STATEMENTS-000001-CASH_FLOW,EASTMONEY_STATEMENTS cash_flow 000001.SZ,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:12:03+08:00,akshare.stock_cash_flow_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=102; cols=316; elapsed=26.2564; error=,NONE,EASTMONEY_STATEMENTS,cash_flow,SUCCESS
SRC-SINA_STATEMENTS-000001-BALANCE_SHEET,SINA_STATEMENTS balance_sheet 000001.SZ,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:12:08+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=119; cols=150; elapsed=4.3395; error=,NONE,SINA_STATEMENTS,balance_sheet,SUCCESS
SRC-SINA_STATEMENTS-000001-INCOME_STATEMENT,SINA_STATEMENTS income_statement 000001.SZ,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:12:10+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=122; cols=94; elapsed=1.784; error=,NONE,SINA_STATEMENTS,income_statement,SUCCESS
SRC-SINA_STATEMENTS-000001-CASH_FLOW,SINA_STATEMENTS cash_flow 000001.SZ,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:12:11+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=103; cols=114; elapsed=1.5975; error=,NONE,SINA_STATEMENTS,cash_flow,SUCCESS
SRC-CNINFO-601318,CNINFO periodic reports for 601318.SH,filing,CNINFO,20240101-20260718,20260718,2026-07-18T12:11:13+08:00,akshare.stock_zh_a_disclosure_report_cninfo,REGULATORY_OR_EXCHANGE_STRUCTURED_DISCLOSURE,current,status=SUCCESS; rows=90; error=,NONE,,,
SRC-EASTMONEY_STATEMENTS-601318-BALANCE_SHEET,EASTMONEY_STATEMENTS balance_sheet 601318.SH,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:11:33+08:00,akshare.stock_balance_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=82; cols=253; elapsed=19.4782; error=,NONE,EASTMONEY_STATEMENTS,balance_sheet,SUCCESS
SRC-EASTMONEY_STATEMENTS-601318-INCOME_STATEMENT,EASTMONEY_STATEMENTS income_statement 601318.SH,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:11:50+08:00,akshare.stock_profit_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=83; cols=203; elapsed=17.4843; error=,NONE,EASTMONEY_STATEMENTS,income_statement,SUCCESS
SRC-EASTMONEY_STATEMENTS-601318-CASH_FLOW,EASTMONEY_STATEMENTS cash_flow 601318.SH,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:12:08+08:00,akshare.stock_cash_flow_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=83; cols=256; elapsed=17.8659; error=,NONE,EASTMONEY_STATEMENTS,cash_flow,SUCCESS
SRC-SINA_STATEMENTS-601318-BALANCE_SHEET,SINA_STATEMENTS balance_sheet 601318.SH,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:12:11+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=88; cols=134; elapsed=1.9219; error=,NONE,SINA_STATEMENTS,balance_sheet,SUCCESS
SRC-SINA_STATEMENTS-601318-INCOME_STATEMENT,SINA_STATEMENTS income_statement 601318.SH,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:12:13+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=89; cols=83; elapsed=2.0175; error=,NONE,SINA_STATEMENTS,income_statement,SUCCESS
SRC-SINA_STATEMENTS-601318-CASH_FLOW,SINA_STATEMENTS cash_flow 601318.SH,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:12:14+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=85; cols=80; elapsed=1.5847; error=,NONE,SINA_STATEMENTS,cash_flow,SUCCESS
SRC-CNINFO-688256,CNINFO periodic reports for 688256.SH,filing,CNINFO,20240101-20260718,20260718,2026-07-18T12:12:17+08:00,akshare.stock_zh_a_disclosure_report_cninfo,REGULATORY_OR_EXCHANGE_STRUCTURED_DISCLOSURE,current,status=SUCCESS; rows=84; error=,NONE,,,
SRC-EASTMONEY_STATEMENTS-688256-BALANCE_SHEET,EASTMONEY_STATEMENTS balance_sheet 688256.SH,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:12:27+08:00,akshare.stock_balance_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=28; cols=319; elapsed=9.3301; error=,NONE,EASTMONEY_STATEMENTS,balance_sheet,SUCCESS
SRC-EASTMONEY_STATEMENTS-688256-INCOME_STATEMENT,EASTMONEY_STATEMENTS income_statement 688256.SH,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:12:34+08:00,akshare.stock_profit_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=31; cols=203; elapsed=7.5843; error=,NONE,EASTMONEY_STATEMENTS,income_statement,SUCCESS
SRC-EASTMONEY_STATEMENTS-688256-CASH_FLOW,EASTMONEY_STATEMENTS cash_flow 688256.SH,provider_export,Eastmoney,provider-returned-history,2026-07-18,2026-07-18T12:12:43+08:00,akshare.stock_cash_flow_sheet_by_report_em,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER,current,route_id=EASTMONEY_STATEMENTS; status=SUCCESS; rows=31; cols=254; elapsed=9.1819; error=,NONE,EASTMONEY_STATEMENTS,cash_flow,SUCCESS
SRC-SINA_STATEMENTS-688256-BALANCE_SHEET,SINA_STATEMENTS balance_sheet 688256.SH,provider_export,Sina,provider-returned-history,2026-07-18,2026-07-18T12:12:45+08:00,akshare.stock_financial_report_sina,AUDITABLE_STANDARDIZED_PUBLIC_PROVIDER_FALLBACK,current,route_id=SINA_STATEMENTS; status=SUCCESS; rows=28; cols=147; elapsed=1.506; error=,NONE,SINA_STATEMENTS,balance_sheet,SUCCESS
