security_id,security_code,security_name,workplan_lane,gap_id,priority,candidate_route_blocked,trade_authority
000099.SZ,000099,中信海直,B_STRUCTURED_RESEARCH,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
000426.SZ,000426,兴业银锡,B_STRUCTURED_RESEARCH,BENCHMARK_REQUIRED,P1,True,NONE
000426.SZ,000426,兴业银锡,B_STRUCTURED_RESEARCH,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
000426.SZ,000426,兴业银锡,B_STRUCTURED_RESEARCH,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
000426.SZ,000426,兴业银锡,B_STRUCTURED_RESEARCH,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
000426.SZ,000426,兴业银锡,B_STRUCTURED_RESEARCH,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
000600.SZ,000600,建投能源,B_STRUCTURED_RESEARCH,BENCHMARK_REQUIRED,P1,True,NONE
000600.SZ,000600,建投能源,B_STRUCTURED_RESEARCH,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
000600.SZ,000600,建投能源,B_STRUCTURED_RESEARCH,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
000600.SZ,000600,建投能源,B_STRUCTURED_RESEARCH,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
000600.SZ,000600,建投能源,B_STRUCTURED_RESEARCH,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
000719.SZ,000719,中原传媒,B_STRUCTURED_RESEARCH,BENCHMARK_REQUIRED,P1,True,NONE
000719.SZ,000719,中原传媒,B_STRUCTURED_RESEARCH,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
000719.SZ,000719,中原传媒,B_STRUCTURED_RESEARCH,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
000719.SZ,000719,中原传媒,B_STRUCTURED_RESEARCH,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
000719.SZ,000719,中原传媒,B_STRUCTURED_RESEARCH,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
000828.SZ,000828,东莞控股,B_STRUCTURED_RESEARCH,BENCHMARK_REQUIRED,P1,True,NONE
000828.SZ,000828,东莞控股,B_STRUCTURED_RESEARCH,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
000828.SZ,000828,东莞控股,B_STRUCTURED_RESEARCH,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
000828.SZ,000828,东莞控股,B_STRUCTURED_RESEARCH,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
000828.SZ,000828,东莞控股,B_STRUCTURED_RESEARCH,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
000975.SZ,000975,山金国际,B_STRUCTURED_RESEARCH,BENCHMARK_REQUIRED,P1,True,NONE
000975.SZ,000975,山金国际,B_STRUCTURED_RESEARCH,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
000975.SZ,000975,山金国际,B_STRUCTURED_RESEARCH,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
000975.SZ,000975,山金国际,B_STRUCTURED_RESEARCH,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
000975.SZ,000975,山金国际,B_STRUCTURED_RESEARCH,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
001210.SZ,001210,金房能源,C_WATCH_AND_EVIDENCE_FILL,BENCHMARK_REQUIRED,P1,True,NONE
001210.SZ,001210,金房能源,C_WATCH_AND_EVIDENCE_FILL,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
001210.SZ,001210,金房能源,C_WATCH_AND_EVIDENCE_FILL,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
001210.SZ,001210,金房能源,C_WATCH_AND_EVIDENCE_FILL,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
001210.SZ,001210,金房能源,C_WATCH_AND_EVIDENCE_FILL,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
001286.SZ,001286,陕西能源,B_STRUCTURED_RESEARCH,BENCHMARK_REQUIRED,P1,True,NONE
001286.SZ,001286,陕西能源,B_STRUCTURED_RESEARCH,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
001286.SZ,001286,陕西能源,B_STRUCTURED_RESEARCH,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
001286.SZ,001286,陕西能源,B_STRUCTURED_RESEARCH,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
001286.SZ,001286,陕西能源,B_STRUCTURED_RESEARCH,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
001316.SZ,001316,润贝航科,C_WATCH_AND_EVIDENCE_FILL,BENCHMARK_REQUIRED,P1,True,NONE
001316.SZ,001316,润贝航科,C_WATCH_AND_EVIDENCE_FILL,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
001316.SZ,001316,润贝航科,C_WATCH_AND_EVIDENCE_FILL,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
001316.SZ,001316,润贝航科,C_WATCH_AND_EVIDENCE_FILL,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
001316.SZ,001316,润贝航科,C_WATCH_AND_EVIDENCE_FILL,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
002033.SZ,002033,丽江股份,C_WATCH_AND_EVIDENCE_FILL,BENCHMARK_REQUIRED,P1,True,NONE
002033.SZ,002033,丽江股份,C_WATCH_AND_EVIDENCE_FILL,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
002033.SZ,002033,丽江股份,C_WATCH_AND_EVIDENCE_FILL,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
002033.SZ,002033,丽江股份,C_WATCH_AND_EVIDENCE_FILL,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
002033.SZ,002033,丽江股份,C_WATCH_AND_EVIDENCE_FILL,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
002039.SZ,002039,黔源电力,B_STRUCTURED_RESEARCH,BENCHMARK_REQUIRED,P1,True,NONE
002039.SZ,002039,黔源电力,B_STRUCTURED_RESEARCH,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
002039.SZ,002039,黔源电力,B_STRUCTURED_RESEARCH,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
002039.SZ,002039,黔源电力,B_STRUCTURED_RESEARCH,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
002039.SZ,002039,黔源电力,B_STRUCTURED_RESEARCH,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
002517.SZ,002517,恺英网络,B_STRUCTURED_RESEARCH,BENCHMARK_REQUIRED,P1,True,NONE
002517.SZ,002517,恺英网络,B_STRUCTURED_RESEARCH,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
002517.SZ,002517,恺英网络,B_STRUCTURED_RESEARCH,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
002517.SZ,002517,恺英网络,B_STRUCTURED_RESEARCH,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
002517.SZ,002517,恺英网络,B_STRUCTURED_RESEARCH,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
002558.SZ,002558,巨人网络,B_STRUCTURED_RESEARCH,BENCHMARK_REQUIRED,P1,True,NONE
002558.SZ,002558,巨人网络,B_STRUCTURED_RESEARCH,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
002558.SZ,002558,巨人网络,B_STRUCTURED_RESEARCH,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
002558.SZ,002558,巨人网络,B_STRUCTURED_RESEARCH,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
002558.SZ,002558,巨人网络,B_STRUCTURED_RESEARCH,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
002780.SZ,002780,三夫户外,C_WATCH_AND_EVIDENCE_FILL,BENCHMARK_REQUIRED,P1,True,NONE
002780.SZ,002780,三夫户外,C_WATCH_AND_EVIDENCE_FILL,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
002780.SZ,002780,三夫户外,C_WATCH_AND_EVIDENCE_FILL,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
002780.SZ,002780,三夫户外,C_WATCH_AND_EVIDENCE_FILL,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
002780.SZ,002780,三夫户外,C_WATCH_AND_EVIDENCE_FILL,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
300113.SZ,300113,顺网科技,B_STRUCTURED_RESEARCH,BENCHMARK_REQUIRED,P1,True,NONE
300113.SZ,300113,顺网科技,B_STRUCTURED_RESEARCH,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
300113.SZ,300113,顺网科技,B_STRUCTURED_RESEARCH,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
300113.SZ,300113,顺网科技,B_STRUCTURED_RESEARCH,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
300113.SZ,300113,顺网科技,B_STRUCTURED_RESEARCH,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
300139.SZ,300139,晓程科技,B_STRUCTURED_RESEARCH,BENCHMARK_REQUIRED,P1,True,NONE
300139.SZ,300139,晓程科技,B_STRUCTURED_RESEARCH,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
300139.SZ,300139,晓程科技,B_STRUCTURED_RESEARCH,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
300139.SZ,300139,晓程科技,B_STRUCTURED_RESEARCH,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
300139.SZ,300139,晓程科技,B_STRUCTURED_RESEARCH,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
300140.SZ,300140,节能环境,B_STRUCTURED_RESEARCH,BENCHMARK_REQUIRED,P1,True,NONE
300140.SZ,300140,节能环境,B_STRUCTURED_RESEARCH,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
300140.SZ,300140,节能环境,B_STRUCTURED_RESEARCH,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
300140.SZ,300140,节能环境,B_STRUCTURED_RESEARCH,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
300140.SZ,300140,节能环境,B_STRUCTURED_RESEARCH,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
300143.SZ,300143,盈康生命,C_WATCH_AND_EVIDENCE_FILL,BENCHMARK_REQUIRED,P1,True,NONE
300143.SZ,300143,盈康生命,C_WATCH_AND_EVIDENCE_FILL,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
300143.SZ,300143,盈康生命,C_WATCH_AND_EVIDENCE_FILL,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
300143.SZ,300143,盈康生命,C_WATCH_AND_EVIDENCE_FILL,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
300143.SZ,300143,盈康生命,C_WATCH_AND_EVIDENCE_FILL,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
300492.SZ,300492,华图山鼎,C_WATCH_AND_EVIDENCE_FILL,BENCHMARK_REQUIRED,P1,True,NONE
300492.SZ,300492,华图山鼎,C_WATCH_AND_EVIDENCE_FILL,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
300492.SZ,300492,华图山鼎,C_WATCH_AND_EVIDENCE_FILL,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
300492.SZ,300492,华图山鼎,C_WATCH_AND_EVIDENCE_FILL,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
300492.SZ,300492,华图山鼎,C_WATCH_AND_EVIDENCE_FILL,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
300592.SZ,300592,华凯易佰,B_STRUCTURED_RESEARCH,BENCHMARK_REQUIRED,P1,True,NONE
300592.SZ,300592,华凯易佰,B_STRUCTURED_RESEARCH,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
300592.SZ,300592,华凯易佰,B_STRUCTURED_RESEARCH,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
300592.SZ,300592,华凯易佰,B_STRUCTURED_RESEARCH,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
300592.SZ,300592,华凯易佰,B_STRUCTURED_RESEARCH,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
300613.SZ,300613,富瀚微,B_STRUCTURED_RESEARCH,BENCHMARK_REQUIRED,P1,True,NONE
300613.SZ,300613,富瀚微,B_STRUCTURED_RESEARCH,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
300613.SZ,300613,富瀚微,B_STRUCTURED_RESEARCH,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
300613.SZ,300613,富瀚微,B_STRUCTURED_RESEARCH,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
300613.SZ,300613,富瀚微,B_STRUCTURED_RESEARCH,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
300622.SZ,300622,博士眼镜,C_WATCH_AND_EVIDENCE_FILL,BENCHMARK_REQUIRED,P1,True,NONE
300622.SZ,300622,博士眼镜,C_WATCH_AND_EVIDENCE_FILL,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
300622.SZ,300622,博士眼镜,C_WATCH_AND_EVIDENCE_FILL,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
300622.SZ,300622,博士眼镜,C_WATCH_AND_EVIDENCE_FILL,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
300622.SZ,300622,博士眼镜,C_WATCH_AND_EVIDENCE_FILL,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
300797.SZ,300797,钢研纳克,C_WATCH_AND_EVIDENCE_FILL,BENCHMARK_REQUIRED,P1,True,NONE
300797.SZ,300797,钢研纳克,C_WATCH_AND_EVIDENCE_FILL,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
300797.SZ,300797,钢研纳克,C_WATCH_AND_EVIDENCE_FILL,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
300797.SZ,300797,钢研纳克,C_WATCH_AND_EVIDENCE_FILL,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
300797.SZ,300797,钢研纳克,C_WATCH_AND_EVIDENCE_FILL,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
300859.SZ,300859,西域旅游,C_WATCH_AND_EVIDENCE_FILL,BENCHMARK_REQUIRED,P1,True,NONE
300859.SZ,300859,西域旅游,C_WATCH_AND_EVIDENCE_FILL,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
300859.SZ,300859,西域旅游,C_WATCH_AND_EVIDENCE_FILL,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
300859.SZ,300859,西域旅游,C_WATCH_AND_EVIDENCE_FILL,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
300859.SZ,300859,西域旅游,C_WATCH_AND_EVIDENCE_FILL,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
300873.SZ,300873,海晨股份,C_WATCH_AND_EVIDENCE_FILL,BENCHMARK_REQUIRED,P1,True,NONE
300873.SZ,300873,海晨股份,C_WATCH_AND_EVIDENCE_FILL,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
300873.SZ,300873,海晨股份,C_WATCH_AND_EVIDENCE_FILL,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
300873.SZ,300873,海晨股份,C_WATCH_AND_EVIDENCE_FILL,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
300873.SZ,300873,海晨股份,C_WATCH_AND_EVIDENCE_FILL,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
300938.SZ,300938,信测标准,B_STRUCTURED_RESEARCH,BENCHMARK_REQUIRED,P1,True,NONE
300938.SZ,300938,信测标准,B_STRUCTURED_RESEARCH,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
300938.SZ,300938,信测标准,B_STRUCTURED_RESEARCH,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
300938.SZ,300938,信测标准,B_STRUCTURED_RESEARCH,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
300938.SZ,300938,信测标准,B_STRUCTURED_RESEARCH,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
300970.SZ,300970,华绿生物,C_WATCH_AND_EVIDENCE_FILL,BENCHMARK_REQUIRED,P1,True,NONE
300970.SZ,300970,华绿生物,C_WATCH_AND_EVIDENCE_FILL,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
300970.SZ,300970,华绿生物,C_WATCH_AND_EVIDENCE_FILL,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
300970.SZ,300970,华绿生物,C_WATCH_AND_EVIDENCE_FILL,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
300970.SZ,300970,华绿生物,C_WATCH_AND_EVIDENCE_FILL,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
301109.SZ,301109,军信股份,B_STRUCTURED_RESEARCH,BENCHMARK_REQUIRED,P1,True,NONE
301109.SZ,301109,军信股份,B_STRUCTURED_RESEARCH,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
301109.SZ,301109,军信股份,B_STRUCTURED_RESEARCH,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
301109.SZ,301109,军信股份,B_STRUCTURED_RESEARCH,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
301109.SZ,301109,军信股份,B_STRUCTURED_RESEARCH,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
301215.SZ,301215,中汽股份,B_STRUCTURED_RESEARCH,BENCHMARK_REQUIRED,P1,True,NONE
301215.SZ,301215,中汽股份,B_STRUCTURED_RESEARCH,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
301215.SZ,301215,中汽股份,B_STRUCTURED_RESEARCH,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
301215.SZ,301215,中汽股份,B_STRUCTURED_RESEARCH,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
301215.SZ,301215,中汽股份,B_STRUCTURED_RESEARCH,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
301230.SZ,301230,泓博医药,C_WATCH_AND_EVIDENCE_FILL,BENCHMARK_REQUIRED,P1,True,NONE
301230.SZ,301230,泓博医药,C_WATCH_AND_EVIDENCE_FILL,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
301230.SZ,301230,泓博医药,C_WATCH_AND_EVIDENCE_FILL,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
301230.SZ,301230,泓博医药,C_WATCH_AND_EVIDENCE_FILL,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
301230.SZ,301230,泓博医药,C_WATCH_AND_EVIDENCE_FILL,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
301267.SZ,301267,华厦眼科,B_STRUCTURED_RESEARCH,BENCHMARK_REQUIRED,P1,True,NONE
301267.SZ,301267,华厦眼科,B_STRUCTURED_RESEARCH,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
301267.SZ,301267,华厦眼科,B_STRUCTURED_RESEARCH,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
301267.SZ,301267,华厦眼科,B_STRUCTURED_RESEARCH,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
301267.SZ,301267,华厦眼科,B_STRUCTURED_RESEARCH,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
301305.SZ,301305,朗坤科技,C_WATCH_AND_EVIDENCE_FILL,BENCHMARK_REQUIRED,P1,True,NONE
301305.SZ,301305,朗坤科技,C_WATCH_AND_EVIDENCE_FILL,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
301305.SZ,301305,朗坤科技,C_WATCH_AND_EVIDENCE_FILL,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
301305.SZ,301305,朗坤科技,C_WATCH_AND_EVIDENCE_FILL,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
301305.SZ,301305,朗坤科技,C_WATCH_AND_EVIDENCE_FILL,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
301381.SZ,301381,赛维时代,B_STRUCTURED_RESEARCH,BENCHMARK_REQUIRED,P1,True,NONE
301381.SZ,301381,赛维时代,B_STRUCTURED_RESEARCH,LATEST_PRIMARY_FILINGS_REQUIRED,P1,True,NONE
301381.SZ,301381,赛维时代,B_STRUCTURED_RESEARCH,OWNER_AND_COMPETITIVE_POSITION_REQUIRED,P1,True,NONE
301381.SZ,301381,赛维时代,B_STRUCTURED_RESEARCH,SOURCE_BACKED_BUSINESS_MODEL_REQUIRED,P1,True,NONE
301381.SZ,301381,赛维时代,B_STRUCTURED_RESEARCH,THESIS_FALSIFIER_CATALYST_REQUIRED,P1,True,NONE
