statement,provider_field_name,mapping_status,canonical_field_id,fact_count
cash_flow,WITHDRAW_WRITEOFF_LOAN_YOY,UNMAPPED_RAW_ONLY,,5
cash_flow,WITHDRAW_WRITEOFF_LOAN,UNMAPPED_RAW_ONLY,,5
cash_flow,BUY_SUBSIDIARY_EQUITY_YOY,UNMAPPED_RAW_ONLY,,5
balance_sheet,ADVICE_ASSIGN_DIVIDEND,UNMAPPED_RAW_ONLY,,4
cash_flow,PROVISION_LOAN_IMPAIRMENT_YOY,UNMAPPED_RAW_ONLY,,4
cash_flow,DISPOSAL_SUBSIDIARY_OUTFLOW,UNMAPPED_RAW_ONLY,,4
cash_flow,FB_CCE_ADD_OTHER,UNMAPPED_RAW_ONLY,,4
cash_flow,FB_CCE_ADD_OTHER_YOY,UNMAPPED_RAW_ONLY,,4
cash_flow,BANKSECURITY_RESALE_REDUCE_YOY,UNMAPPED_RAW_ONLY,,4
cash_flow,PROVISION_LOAN_IMPAIRMENT,UNMAPPED_RAW_ONLY,,4
cash_flow,BANKSECURITY_REPO_ADD,UNMAPPED_RAW_ONLY,,4
cash_flow,ISSUED_CD_REDUCE,UNMAPPED_RAW_ONLY,,4
cash_flow,MINORITY_INTEREST,UNMAPPED_RAW_ONLY,,3
cash_flow,BANKSECURITY_RESALE_ADD,UNMAPPED_RAW_ONLY,,3
cash_flow,BANKSECURITY_LEND_ADD,UNMAPPED_RAW_ONLY,,3
cash_flow,BANKSECURITY_REPO_ADD_YOY,UNMAPPED_RAW_ONLY,,3
balance_sheet,DIV_HOLDSALE_ASSET,UNMAPPED_RAW_ONLY,,3
cash_flow,SUBSIDIARY_REDUCE_CASH,UNMAPPED_RAW_ONLY,,3
balance_sheet,ADVICE_ASSIGN_DIVIDEND_YOY,UNMAPPED_RAW_ONLY,,3
cash_flow,MINORITY_INTEREST_YOY,UNMAPPED_RAW_ONLY,,2
cash_flow,LONGASSET_AMORTIZE_YOY,UNMAPPED_RAW_ONLY,,2
cash_flow,LONGASSET_AMORTIZE,UNMAPPED_RAW_ONLY,,2
cash_flow,FBOPERATE_NETCASH_BALANCE_YOY,UNMAPPED_RAW_ONLY,,2
cash_flow,ISSUED_CD_REDUCE_YOY,UNMAPPED_RAW_ONLY,,2
income_statement,OPERATE_INCOME_BALANCE_YOY,UNMAPPED_RAW_ONLY,,2
balance_sheet,SHORT_BOND_PAYABLE,UNMAPPED_RAW_ONLY,,2
cash_flow,SUBSIDIARY_REDUCE_CASH_YOY,UNMAPPED_RAW_ONLY,,1
income_statement,PARENT_OCI_OTHER,UNMAPPED_RAW_ONLY,,1
income_statement,EXTRACT_INSURANCE_RESERVE_YOY,UNMAPPED_RAW_ONLY,,1
income_statement,EXTRACT_INSURANCE_RESERVE,UNMAPPED_RAW_ONLY,,1
balance_sheet,DIV_HOLDSALE_ASSET_YOY,UNMAPPED_RAW_ONLY,,1
cash_flow,BANKSECURITY_REPO_REDUCE_YOY,UNMAPPED_RAW_ONLY,,1
balance_sheet,TRADE_SEAT_FEE_YOY,UNMAPPED_RAW_ONLY,,1
balance_sheet,TRADE_SEAT_FEE,UNMAPPED_RAW_ONLY,,1
cash_flow,BANKSECURITY_RESALE_ADD_YOY,UNMAPPED_RAW_ONLY,,1
income_statement,OCI_OTHER_YOY,UNMAPPED_RAW_ONLY,,1
balance_sheet,PROJECT_MATERIAL,UNMAPPED_RAW_ONLY,,1
balance_sheet,SPECIAL_PAYABLE,UNMAPPED_RAW_ONLY,,1
balance_sheet,SHORT_BOND_PAYABLE_YOY,UNMAPPED_RAW_ONLY,,1
balance_sheet,DIV_HOLDSALE_LIAB,UNMAPPED_RAW_ONLY,,1
