symbol,shard_id
603585.SH,3
300185.SZ,3
600624.SH,3
600491.SH,3
300444.SZ,3
688667.SH,3
300479.SZ,3
601886.SH,3
301383.SZ,3
002977.SZ,3
301487.SZ,3
603799.SH,3
300508.SZ,3
300100.SZ,3
002596.SZ,3
603051.SH,3
600577.SH,3
300905.SZ,3
002735.SZ,3
688398.SH,3
300875.SZ,3
002942.SZ,3
600033.SH,3
002416.SZ,3
300049.SZ,3
600183.SH,3
000738.SZ,3
600383.SH,3
001326.SZ,3
600802.SH,3
301326.SZ,3
920896.BJ,3
688218.SH,3
300777.SZ,3
300843.SZ,3
603199.SH,3
603189.SH,3
002644.SZ,3
600653.SH,4
002953.SZ,4
600853.SH,4
688343.SH,4
688522.SH,4
600664.SH,4
300483.SZ,4
688335.SH,4
688505.SH,4
000528.SZ,4
301002.SZ,4
603630.SH,4
300583.SZ,4
000153.SZ,4
603198.SH,4
002378.SZ,4
300563.SZ,4
688820.SH,4
002405.SZ,4
002718.SZ,4
603568.SH,4
603496.SH,4
002614.SZ,4
300625.SZ,4
300103.SZ,4
688169.SH,4
601669.SH,4
688048.SH,4
605507.SH,4
688712.SH,4
688576.SH,4
601890.SH,4
301033.SZ,4
300856.SZ,4
301009.SZ,4
600152.SH,4
601186.SH,4
601869.SH,4
600079.SH,4
002066.SZ,4
300036.SZ,4
920407.BJ,4
000969.SZ,4
301566.SZ,4
600525.SH,4
688618.SH,4
300774.SZ,4
000978.SZ,4
000407.SZ,4
002783.SZ,4
603822.SH,4
000713.SZ,4
000035.SZ,4
688708.SH,4
600769.SH,4
688690.SH,4
300899.SZ,4
300226.SZ,4
688619.SH,4
000676.SZ,4
603855.SH,4
300988.SZ,4
600511.SH,4
002027.SZ,4
301127.SZ,4
688601.SH,4
600479.SH,4
600876.SH,4
000425.SZ,4
002128.SZ,4
002623.SZ,4
601222.SH,4
002685.SZ,4
002805.SZ,4
688070.SH,4
300871.SZ,4
300733.SZ,4
603871.SH,4
002346.SZ,4
000880.SZ,4
603183.SH,4
002387.SZ,4
688179.SH,4
301200.SZ,4
600293.SH,4
002861.SZ,4
300701.SZ,4
002402.SZ,4
600745.SH,4
600419.SH,4
600199.SH,4
301153.SZ,4
603589.SH,4
301522.SZ,4
603308.SH,4
600228.SH,4
002507.SZ,4
605178.SH,4
301158.SZ,4
300318.SZ,4
300203.SZ,4
002940.SZ,4
603225.SH,4
301068.SZ,4
603128.SH,4
920139.BJ,4
920564.BJ,4
603228.SH,4
603718.SH,4
002153.SZ,4
301536.SZ,4
601117.SH,4
600331.SH,4
000599.SZ,4
003038.SZ,4
301559.SZ,4
301203.SZ,4
300278.SZ,4
300197.SZ,4
920541.BJ,4
600500.SH,4
000629.SZ,4
300553.SZ,4
600323.SH,4
002409.SZ,4
001283.SZ,4
300706.SZ,4
300699.SZ,4
002031.SZ,4
688779.SH,4
002025.SZ,4
000155.SZ,4
300837.SZ,4
600328.SH,4
301188.SZ,4
601699.SH,4
001333.SZ,4
002362.SZ,4
000938.SZ,4
603021.SH,4
002583.SZ,4
002991.SZ,4
000655.SZ,4
600518.SH,4
688265.SH,4
002912.SZ,4
300350.SZ,4
300942.SZ,4
300445.SZ,4
688556.SH,4
688052.SH,4
000001.SZ,4
600706.SH,4
002612.SZ,4
300389.SZ,4
600216.SH,4
600576.SH,4
688302.SH,4
301098.SZ,4
002636.SZ,4
300610.SZ,4
300373.SZ,4
300464.SZ,4
688338.SH,4
300124.SZ,4
301367.SZ,4
002329.SZ,4
000829.SZ,4
002571.SZ,4
603396.SH,4
603320.SH,4
000788.SZ,4
920188.BJ,4
688290.SH,5
601118.SH,5
688449.SH,5
920078.BJ,5
301210.SZ,5
300613.SZ,5
688206.SH,5
301332.SZ,5
002364.SZ,5
002985.SZ,5
600833.SH,5
688136.SH,5
001202.SZ,5
603948.SH,5
301315.SZ,5
300925.SZ,5
300816.SZ,5
002882.SZ,5
600343.SH,5
002023.SZ,5
601136.SH,5
300189.SZ,5
601999.SH,5
001269.SZ,5
300462.SZ,5
001395.SZ,5
000423.SZ,5
300598.SZ,5
688718.SH,5
