as_of_date,overall_rank,research_priority,symbol,name,exchange,board,listing_status,industry_name,primary_sleeve,sleeves,sleeve_count,primary_sleeve_rank,primary_sleeve_rank_percentile,best_sleeve_score,normalized_primary_score,cross_sleeve_bonus,aggregate_score,score_basis,investability_status,factor_record_quality,confidence_grade,event_flag_count,avg_turnover_cny_20d,return_20d,return_60d,return_120d,return_250d,distance_52w_high,volatility_60d,max_drawdown_120d,screen_row_hash,next_workflow,authority,longlist_row_hash
2026-09-14,84,C_SCREEN_FLAG_ONLY,688016.SH,心脉医疗,SH,STAR,ACTIVE,,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY,1,26,0.375,0.91614611,0.53734383,0.0,0.53734383,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,124315945.8,-0.1025751535394892,-0.058657323688969254,-0.17526487771066435,-0.21275992438563318,-0.2476061427280939,0.287626870210986,-0.21089597570235386,4481800e3da8f7944c6e4a276cd6e8ebc1a745cb53c2be810ae09473be58481c,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,51c6cb0183a5812e1f8edb1cff4856a657983f6c42f645e8e84f0c2f85827328
2026-09-14,85,C_SCREEN_FLAG_ONLY,688185.SH,康希诺,SH,STAR,ACTIVE,,RECOVERY_WATCH,RECOVERY_WATCH,1,19,0.4,0.84640514,0.53392154,0.0,0.53392154,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,783714039.05,0.12340352088367279,0.30180000000000007,-0.00030717247734601827,-0.22438036224976166,-0.29844794136667385,0.9251945385203811,-0.33286908077994426,89b48d5fe3379ef5533bd57aad93f3d1254390a24669b0acde61f83cf55204cd,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,52f9f69da3cda55f750d2fec22b633e95c3a7ad6cf047ae0c69001a00c48f15a
2026-09-14,86,C_SCREEN_FLAG_ONLY,601998.SH,中信银行,SH,SH_MAIN,ACTIVE,,TREND_PERSISTENCE,TREND_PERSISTENCE,1,26,0.375,0.88736652,0.52870996,0.0,0.52870996,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,556179489.85,0.1625487646293886,0.22298221614227076,0.1640625,0.17477003942181324,0.0,0.23349125728778644,-0.16403402187120297,ca8d41fee0a63d4fa79204407b58dd8f6d0e20903e6bfddb407858e3bf1b3138,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,1473ed29091e0eaddb45c2f85d21a368f44751bff618d09f077f6bd29fb5bd65
2026-09-14,87,C_SCREEN_FLAG_ONLY,002536.SZ,飞龙股份,SZ,SZ_MAIN,ACTIVE,C 制造业,LIQUID_BREAKOUT,LIQUID_BREAKOUT,1,26,0.375,0.88116965,0.5268509,0.0,0.5268509,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,3267925547.95,0.1557145955324224,0.23728813559322037,0.836952774905205,1.0922654102866116,-0.15452958908456293,1.004302586245866,-0.43559928443649376,f4150506dfb6bbd6824914150d5ba00863464327c87d1cdbf635c3e229a3013c,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,6e8a39747ee2e9c117d6ff6a2906a9fbdde97cffb8ef87c4cfdcbaa9be9a45cb
2026-09-14,88,C_SCREEN_FLAG_ONLY,000800.SZ,一汽解放,SZ,SZ_MAIN,ACTIVE,C 制造业,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY,1,27,0.35,0.91535631,0.51960689,0.0,0.51960689,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,85047612.6,0.011382113821138073,0.01967213114754096,0.016339869281045694,-0.1264044943820225,-0.15832205683355882,0.21077263296769813,-0.1839887640449439,7abdfc7307ca6e0b08aef74357137cb8b41b0afd1ebe44aaf831664e6f40ea1b,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,5723b24e81fd3d922280dc24db6e3deeba7cd0f8113fb5c290236ea8d8ab9172
2026-09-14,89,C_SCREEN_FLAG_ONLY,600671.SH,天目药业,SH,SH_MAIN,ACTIVE,,TREND_PERSISTENCE,TREND_PERSISTENCE,1,27,0.35,0.88727441,0.51118232,0.0,0.51118232,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,77780145.5,0.03397612488521573,0.227917121046892,0.17905759162303658,0.18339464004203876,-0.02214502822405562,0.5379461117990003,-0.29155555555555557,dce7ac93c48df8f98af16a706fe3bfd74e618aebaa18175691b13d93044e7e20,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,fd342f8ab0376ae8e2574de78c16adb917dd8027514c0604512f2156ce492aa7
2026-09-14,90,C_SCREEN_FLAG_ONLY,600967.SH,内蒙一机,SH,SH_MAIN,ACTIVE,,RECOVERY_WATCH,RECOVERY_WATCH,1,20,0.36666667,0.84531502,0.51026117,0.0,0.51026117,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,1034063128.7,0.23362068965517246,0.21890971039182294,0.05764966740576516,-0.4130434782608695,-0.34776663628076576,0.5510177159982586,-0.3423948220064724,84776c7a657217ab83a1fdc1e094f69635221743ea851a72d5ac3625ea2261bf,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,8143000e1c2a62fb6a5ddc0ef5ebbed74124f6a0d2b618a048f34266d33553eb
2026-09-14,91,C_SCREEN_FLAG_ONLY,300562.SZ,乐心股份,SZ,CHINEXT,ACTIVE,C 制造业,LIQUID_BREAKOUT,LIQUID_BREAKOUT,1,27,0.35,0.88036807,0.50911042,0.0,0.50911042,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,298487263.45,0.1106222501571339,0.4365853658536587,0.47866108786610906,0.17019867549668888,-0.06852925672113852,0.6997594816965301,-0.20484429065743937,b147e57e3156f884c9a063535af4563dac79adbc18dd482ba9cf6654dd941788,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,89db447b55d7af721aa193930cf37b0a5d4327788e82c71c34659bf84553b519
2026-09-14,92,C_SCREEN_FLAG_ONLY,000089.SZ,深圳机场,SZ,SZ_MAIN,ACTIVE,G 运输仓储,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY,1,28,0.325,0.91526895,0.50208068,0.0,0.50208068,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,100270323.7,0.006163328197226425,0.07401315789473695,0.021909233176838905,-0.0644699140401146,-0.09931034482758616,0.19859298712675083,-0.13486370157819216,91e0efba8ff04a9fc0edda9c9dc0f27b19b73b4def525f8e6c0b16d5f275c614,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,a7b4f316e9b01524b38443e5adc42c0cb70370f925b3a58f203e030f55788ed2
2026-09-14,93,C_SCREEN_FLAG_ONLY,002142.SZ,宁波银行,SZ,SZ_MAIN,ACTIVE,J 金融业,TREND_PERSISTENCE,TREND_PERSISTENCE,1,28,0.325,0.88627109,0.49338133,0.0,0.49338133,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,969630313.1,0.1109040074557317,0.19359145527369814,0.24729682595047064,0.2826398852223817,-0.0030666294954000417,0.24175633734946828,-0.11496014714898828,0b2d8d6436c253864bc295ec16e2758fc0fa5160d975a840cddbac6e68927a7b,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,e28428354b6608dce73effc653e7f97225045a16508f01852d08175d698858a0
2026-09-14,94,C_SCREEN_FLAG_ONLY,920045.BJ,蘅东光,BJ,BSE,ACTIVE,计算机、通信和其他电子设备制造业,LIQUID_BREAKOUT,LIQUID_BREAKOUT,1,28,0.325,0.88035448,0.49160634,0.0,0.49160634,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,PARTIAL,B,0,938992671.85,0.4728249847901034,0.12073455373160247,1.4524080874593728,,-0.0037722908093279495,1.203919197399259,-0.5820682471402943,8f91226e9083eaf3d795469a1ea5ea1a9726e233a7e19befaaa14650fd46db84,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,3f45c2a81c647a42faf029bc8f026f7529f12bdcd095f2e49ff663d303f4e3e7
2026-09-14,95,C_SCREEN_FLAG_ONLY,002161.SZ,远 望 谷,SZ,SZ_MAIN,ACTIVE,C 制造业,RECOVERY_WATCH,RECOVERY_WATCH,1,21,0.33333333,0.84161111,0.48581667,0.0,0.48581667,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,173251399.7,0.19471947194719474,0.20868113522537568,0.049275362318840665,-0.09950248756218893,-0.20352035203520347,0.5921885682791019,-0.39449541284403666,25378540590d783fb771d8525df48e4ab03e4f817b731198aae08362562edc93,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,b876d084a14b0318eb5ba148bca47b1c25b67049ce71c68c74c252dc74af668d
2026-09-14,96,C_SCREEN_FLAG_ONLY,300298.SZ,三诺生物,SZ,CHINEXT,ACTIVE,C 制造业,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY,1,29,0.3,0.91447725,0.48434318,0.0,0.48434318,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,61621478.65,-0.05012376237623761,0.07417774667599719,-0.0058290155440414715,-0.2591698841698842,-0.2843822843822844,0.2933608937607418,-0.20869565217391306,09b42acfee2928b262be09edb23696d7e484754bd8df423be1b6321956d10258,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,b721820e8032ea3c47654cfec8d592ee4064153f02b632bc6d3b214a69bca28c
2026-09-14,97,C_SCREEN_FLAG_ONLY,300311.SZ,任子行,SZ,CHINEXT,ACTIVE,I 信息技术,TREND_PERSISTENCE,TREND_PERSISTENCE,1,29,0.3,0.88564317,0.47569295,0.0,0.47569295,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,305315915.0,0.03776683087027921,0.2153846153846155,0.22480620155038755,0.2153846153846155,-0.11731843575418988,0.6746451705831686,-0.2751396648044693,a8f69c2ced463b1265d0dff6397ca421f32097abf54e36ebba8301fa445e3142,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,ab95eebb46cb8901cde7acec268f9d58c54e213a9055fbfe37893c25e07cf5e3
2026-09-14,98,C_SCREEN_FLAG_ONLY,600792.SH,云煤能源,SH,SH_MAIN,ACTIVE,,LIQUID_BREAKOUT,LIQUID_BREAKOUT,1,29,0.3,0.8803338,0.47410014,0.0,0.47410014,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,337777411.2,0.34239130434782616,0.39154929577464803,0.004065040650406582,0.2831168831168831,-0.13485113835376528,0.5699750661012897,-0.39962121212121215,50db7b71c7c822d0db0b0e3686dd0bbbdd457dd47d210eea5e96ab059797b717,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,db6904918de5a0acbfe997fcc49a395848ac72ab26c4e8b6a7974f869aa47f86
2026-09-14,99,C_SCREEN_FLAG_ONLY,300388.SZ,节能国祯,SZ,CHINEXT,ACTIVE,N 公共环保,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY,1,30,0.275,0.91430163,0.46679049,0.0,0.46679049,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,40363801.7,-0.017316017316017285,-0.008733624454148492,-0.12467866323907462,-0.09200000000000008,-0.33947623666343363,0.26696751688641396,-0.28835063437139563,b08c2f867900b6576b044f6ff6033680feedb260f4b2211cb4fd794ce9234252,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,1f178669d79d12a3898996162f73757da1e558daaf0972f946f8d39aacd68ea2
2026-09-14,100,C_SCREEN_FLAG_ONLY,600316.SH,洪都航空,SH,SH_MAIN,ACTIVE,,RECOVERY_WATCH,RECOVERY_WATCH,1,22,0.3,0.84087509,0.46226253,0.0,0.46226253,WITHIN_SLEEVE_RANK_PERCENTILE_PLUS_RAW_SCORE,ELIGIBLE_CORE,VALID,A,0,436127280.75,0.11573916012290897,0.1793576326236015,-0.12690355329949243,-0.2066035445496479,-0.28755177676040977,0.43272471997065454,-0.4207375478927202,02f5174e2fdc9c68bd98c4dc13b92c36517d468b1814ba9199273f50be70f755,PUBLIC_EQUITY_INVESTING_IDEA_GENERATION,RESEARCH_PRIORITY_ONLY_NO_TRADE_AUTHORITY,ad77fd91b964d4a4c4c748ec2d080bacddcacf0dc61e279d81983594e0726d56
