factor_id,sector_profile,factor_status,valid_or_warning_count,profile_symbol_count,coverage_ratio,minimum,q001,q01,median,q99,q999,maximum,mad,peer_group_method,industry_neutral,authority,trade_authority
FIN_PARENT_NI_CAGR_3Y,SECURITIES_AND_BROKERAGE,DEFERRED_HISTORY,0,50,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_PARENT_NI_CAGR_3Y,UNRESOLVED,DEFERRED_HISTORY,0,350,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_PARENT_NI_YOY,BANK,PRODUCTION_CORE,42,42,1.0,-0.23698408942897076,-0.23609759410726858,-0.228119136211949,0.030310893404749017,0.19188710800115258,0.2243235029207818,0.22792754680074023,0.027371751991119853,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_PARENT_NI_YOY,GENERAL_NON_FINANCIAL,PRODUCTION_CORE,3034,5104,0.594435736677116,-0.9977298614319797,-0.9940712328296065,-0.9221049105366039,0.022100908148042997,7.727104984641372,163.96589081905572,3109.8804027877572,0.30530331835084334,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_PARENT_NI_YOY,INSURANCE,PRODUCTION_CORE,4,5,0.8,-0.08863223184686131,-0.08759249139018842,-0.07823482728013245,0.25845700866167864,0.4720538384769199,0.4779851467463395,0.47864418099849715,0.11034813031053159,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_PARENT_NI_YOY,SECURITIES_AND_BROKERAGE,PRODUCTION_CORE,50,50,1.0,-0.6440727780324708,-0.6291946007458367,-0.4952910051661294,0.37497986116148274,1.2679443966131931,1.3733789239673693,1.3850938714511645,0.2596891089206522,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_PARENT_NI_YOY,UNRESOLVED,PRODUCTION_CORE,0,350,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_PPNE_TO_ASSETS,BANK,DIAGNOSTIC_ONLY,0,42,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_PPNE_TO_ASSETS,GENERAL_NON_FINANCIAL,DIAGNOSTIC_ONLY,5103,5104,0.9998040752351097,0.00034460081601889934,0.0004379566179076447,0.0019977681686138807,0.18440715673605093,0.6527168086749027,0.7962149205615242,0.9292974200285391,0.10193775951138975,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_PPNE_TO_ASSETS,INSURANCE,DIAGNOSTIC_ONLY,0,5,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_PPNE_TO_ASSETS,SECURITIES_AND_BROKERAGE,DIAGNOSTIC_ONLY,0,50,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_PPNE_TO_ASSETS,UNRESOLVED,DIAGNOSTIC_ONLY,0,350,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_RECEIVABLES_TO_REVENUE_TTM,BANK,DIAGNOSTIC_ONLY,0,42,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_RECEIVABLES_TO_REVENUE_TTM,GENERAL_NON_FINANCIAL,DIAGNOSTIC_ONLY,5002,5104,0.9800156739811913,0.0,8.154539465314265e-05,0.003202230877761903,0.24114017184344183,1.8602627469815973,5.307418571068279,43.55883424285179,0.1306942582521289,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_RECEIVABLES_TO_REVENUE_TTM,INSURANCE,DIAGNOSTIC_ONLY,0,5,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_RECEIVABLES_TO_REVENUE_TTM,SECURITIES_AND_BROKERAGE,DIAGNOSTIC_ONLY,0,50,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_RECEIVABLES_TO_REVENUE_TTM,UNRESOLVED,DIAGNOSTIC_ONLY,0,350,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_REVENUE_CAGR_3Y,BANK,DEFERRED_HISTORY,0,42,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_REVENUE_CAGR_3Y,GENERAL_NON_FINANCIAL,DEFERRED_HISTORY,0,5104,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_REVENUE_CAGR_3Y,INSURANCE,DEFERRED_HISTORY,0,5,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_REVENUE_CAGR_3Y,SECURITIES_AND_BROKERAGE,DEFERRED_HISTORY,0,50,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_REVENUE_CAGR_3Y,UNRESOLVED,DEFERRED_HISTORY,0,350,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_REVENUE_YOY,BANK,PRODUCTION_CORE,0,42,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_REVENUE_YOY,GENERAL_NON_FINANCIAL,PRODUCTION_CORE,4903,5104,0.9606191222570533,-3.0665116465587925,-0.9003235097269805,-0.5940828139507037,0.03713309807459897,1.4978856130018883,4.550818301857278,11.726929723645382,0.11773629703061395,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_REVENUE_YOY,INSURANCE,PRODUCTION_CORE,0,5,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_REVENUE_YOY,SECURITIES_AND_BROKERAGE,PRODUCTION_CORE,0,50,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_REVENUE_YOY,UNRESOLVED,PRODUCTION_CORE,0,350,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_ROA_AVG_ASSETS_TTM,BANK,PRODUCTION_CORE,42,42,1.0,0.002616749670195767,0.0026553872048106046,0.003003125016344141,0.006935162319542404,0.011234322959874272,0.011553876283100242,0.011589382207903124,0.0011789545326067832,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_ROA_AVG_ASSETS_TTM,GENERAL_NON_FINANCIAL,PRODUCTION_CORE,5009,5104,0.9813871473354232,-1.218709596160318,-0.5233628062401052,-0.22112563261987742,0.01918293208733908,0.19409918503523324,0.41418186776958615,0.7417055898783753,0.029666897198929343,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_ROA_AVG_ASSETS_TTM,INSURANCE,PRODUCTION_CORE,4,5,0.8,0.017551235046221768,0.01755770996162085,0.017615984200212605,0.020997799452818655,0.02366249301155138,0.023700806130829137,0.02370506314408222,0.0019977614824162795,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_ROA_AVG_ASSETS_TTM,SECURITIES_AND_BROKERAGE,PRODUCTION_CORE,50,50,1.0,0.0014112091292531573,0.0014736456648964263,0.002035574485685848,0.014944319717832846,0.02866253200630475,0.028695970184489727,0.02869968553762139,0.0036201916533480693,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_ROA_AVG_ASSETS_TTM,UNRESOLVED,PRODUCTION_CORE,0,350,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_ROE_AVG_PARENT_EQUITY_TTM,BANK,PRODUCTION_CORE,42,42,1.0,0.03516950990574855,0.035505819937071734,0.03853261021898043,0.09047818633304675,0.140779248975574,0.14147214969911623,0.1415491386683987,0.01573672269361054,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_ROE_AVG_PARENT_EQUITY_TTM,GENERAL_NON_FINANCIAL,PRODUCTION_CORE,4980,5104,0.975705329153605,-40.971072672662906,-13.837129532875164,-1.3651519008039534,0.03704595903321241,0.36460160371979844,1.0543401848779694,24.04614091215485,0.051657584488681386,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_ROE_AVG_PARENT_EQUITY_TTM,INSURANCE,PRODUCTION_CORE,4,5,0.8,0.14234460549655756,0.14247228248848748,0.14362137541585662,0.22048967304260192,0.4226849053394019,0.4273224799534634,0.4278377660216924,0.05686556889105983,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_ROE_AVG_PARENT_EQUITY_TTM,SECURITIES_AND_BROKERAGE,PRODUCTION_CORE,50,50,1.0,0.005193923367158507,0.005769997966104665,0.010954669356620084,0.07416607838545061,0.16295002058486313,0.1865094304954566,0.1891271427077443,0.017216262244223325,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
FIN_ROE_AVG_PARENT_EQUITY_TTM,UNRESOLVED,PRODUCTION_CORE,0,350,0.0,,,,,,,,,COARSE_SECTOR_PROFILE,False,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
