security_code,security_name,exchange,market_data_readiness,eligibility_reason,field_completeness_count,last_price,volume,turnover_amount,total_market_cap,investment_quality_status,valuation_status,thesis_status,entry_baseline_status,candidate_admission_authority,research_priority_basis
300308,中际旭创,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,1046.51,21687683.0,22937320044.0,116710420.41529,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
603986,兆易创新,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,457.0,50554262.0,22860531230.0,32069748.0538,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002156,通富微电,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,76.64,263409653.0,19817875818.0,11630862.733568,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300502,新易盛,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,476.02,33697379.0,16318973785.0,66369406.671768,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
000938,紫光股份,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,41.45,360537121.0,15218589534.0,11855031.07773,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002384,东山精密,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,199.18,72822591.0,14607684920.0,36481958.822376,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600584,长电科技,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,82.9,172161393.0,14208029489.0,14834246.7853,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688008,澜起科技,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,233.66,59450624.0,13789725783.0,28519091.398686,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
601899,紫金矿业,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,31.51,401039285.0,12602496385.0,83787341.773922,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002371,北方华创,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,757.0,15862082.0,12020960458.0,54934672.44,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688256,寒武纪,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,1225.0,8586383.0,10630781334.0,76965888.7025,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
001309,德明利,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,399.89,25208135.0,10356497017.0,9071331.017762,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688012,中微公司,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,388.5,26443325.0,10162906773.0,37212175.2198,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300750,宁德时代,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,383.01,25454224.0,9822803975.0,177205354.62716,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002185,华天科技,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,18.59,526619629.0,9637807922.0,6178244.502144,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
000725,京东方Ａ,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,5.79,1553642535.0,9139868747.0,21448665.949056,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300604,长川科技,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,303.5,29296826.0,8803806518.0,19254604.9349,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
000021,深科技,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,41.99,209695662.0,8593148112.0,6610778.70622,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
000977,浪潮信息,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,85.31,96043622.0,8310728034.0,12527574.343805,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600487,亨通光电,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,52.43,144395460.0,7755244212.0,12931294.603451,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
603893,瑞芯微,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,221.8,32904800.0,7339205143.0,9380974.441,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600183,生益科技,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,118.71,60458645.0,7261157013.0,28834702.56657,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688347,华虹宏力,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,329.9,21171862.0,7154226402.0,57327594.00198,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688525,佰维存储,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,236.38,29488087.0,7099420132.0,11146892.614528,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688072,拓荆科技,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,791.0,9056873.0,6999718623.0,22992707.6344,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688981,中芯国际,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,143.73,47743275.0,6943302044.0,123044464.56613,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
601138,工业富联,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,60.25,111063990.0,6745295976.0,119560656.0111,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
603019,中科曙光,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,97.5,67333194.0,6646060678.0,14265378.894,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002409,雅克科技,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,153.95,41718917.0,6387842148.0,7326906.60281,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300274,阳光电源,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,113.42,55099616.0,6384702262.0,23514363.971008,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
000063,中兴通讯,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,35.0,179141974.0,6307641472.0,16742372.1045,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300285,国瓷材料,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,57.21,108409103.0,6290641268.0,5704113.318579,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002428,云南锗业,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,78.08,78996428.0,6250070130.0,5099560.96,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688041,海光信息,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,314.28,19810487.0,6207368071.0,73049297.523948,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300059,东方财富,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,19.4,309037092.0,6106028443.0,30695067.7575,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002353,杰瑞股份,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,137.29,42949053.0,6065504567.0,14056516.731257,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600206,有研新材,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,44.0,136499259.0,5869981643.0,3724834.6608,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688498,源杰科技,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,1390.0,4077233.0,5788626140.0,17305552.403,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688146,中船特气,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,245.67,24013641.0,5711307237.0,13006058.830755,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002407,多氟多,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,30.52,180993411.0,5646725146.0,3633200.200588,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
301308,江波龙,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,370.01,15153055.0,5637765502.0,15653680.320007,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600176,中国巨石,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,37.34,148089065.0,5572799537.0,14947712.542352,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
603259,药明康德,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,125.0,44375591.0,5571207583.0,37296964.4375,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002281,光迅科技,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,186.8,29142629.0,5535927704.0,15464216.29384,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600522,中天科技,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,31.39,168995037.0,5378377371.0,10713248.957628,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300223,北京君正,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,143.65,36405812.0,5344637283.0,6947838.631955,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300433,蓝思科技,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,37.32,140194353.0,5304079146.0,19700260.92684,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300408,三环集团,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,100.84,52227081.0,5290122132.0,20045597.090364,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300394,天孚通信,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,203.41,25501446.0,5266409036.0,22188473.216713,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
603993,洛阳钼业,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,19.04,273361305.0,5246957513.0,40734766.575104,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
601179,中国西电,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,13.55,369107208.0,5147727657.0,6945570.58696,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300458,全志科技,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,40.99,121157113.0,5000999236.0,4072919.493551,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300476,胜宏科技,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,230.01,21230436.0,4963822868.0,22605033.483813,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
603629,利通电子,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,108.61,43539460.0,4847215432.0,3983032.808,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
601869,长飞光纤,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,331.65,14294067.0,4842097277.0,27457472.90682,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002463,沪电股份,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,112.22,42070923.0,4782409293.0,21595207.612214,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
301165,锐捷网络,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,132.0,35703265.0,4715166006.0,14699999.9916,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600519,贵州茅台,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,1297.41,3569892.0,4622242878.0,162186836.99534,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688361,中科飞测,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,357.42,13084419.0,4621535067.0,12583030.824882,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002475,立讯精密,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,60.59,75736872.0,4614732731.0,46807457.978135,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
601318,中国平安,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,54.02,85262157.0,4598516043.0,97817482.05699,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600396,华电辽能,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,14.77,291485651.0,4508950912.0,2175187.968709,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300857,协创数据,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,230.4,18862774.0,4369350747.0,11274924.4416,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300475,香农芯创,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,161.59,26453884.0,4299487852.0,7587325.412953,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002396,星网锐捷,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,32.92,125624035.0,4215453743.0,2503744.992624,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
000636,风华高科,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,40.22,101316556.0,4200678494.0,4653507.134642,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688766,普冉股份,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,389.64,10492941.0,4194936057.0,5794085.239092,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600089,特变电工,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,20.39,200760500.0,4150786829.0,10302644.052269,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688702,盛科通信,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,390.78,10330805.0,4125046909.0,16021980.0,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688120,华海清科,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,263.9,15514404.0,4122631997.0,13055954.44153,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
000988,华工科技,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,108.19,37565540.0,4110523621.0,10878533.787033,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
601991,大唐发电,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,6.29,623932619.0,4060645967.0,11640720.907016,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600667,太极实业,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,16.29,244667363.0,4008228682.0,3407122.207962,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300666,江丰电子,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,229.47,16813260.0,3865146782.0,6332708.441601,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600036,招商银行,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,39.2,98296005.0,3846185674.0,98861794.75592,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600276,恒瑞医药,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,53.45,70483651.0,3790751145.0,35475833.32653,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
603296,华勤技术,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,88.19,42438359.0,3776330655.0,13371380.702197,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002436,兴森科技,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,33.8,108963960.0,3747341724.0,5744896.64294,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002432,九安医疗,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,67.58,53737314.0,3700979028.0,3148510.847798,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
301536,星宸科技,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,131.8,27649317.0,3665023412.0,5558206.75776,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600030,中信证券,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,27.95,129621942.0,3651964574.0,41423428.387055,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
603228,景旺电子,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,74.6,48157563.0,3624032446.0,7361138.9983,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002709,天赐材料,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,36.83,92330452.0,3491334124.0,7508022.903152,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
601678,滨化股份,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,6.54,515475010.0,3463517734.0,1575461.328504,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
002008,大族激光,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,101.76,33419775.0,3420493249.0,10477244.279808,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300033,同花顺,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,214.65,15249299.0,3350228433.0,16155417.6,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600938,中国海油,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,31.91,101079075.0,3316243120.0,151668083.16294,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688521,芯原股份,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,221.8,14346085.0,3218567680.0,11664800.75514,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600105,永鼎股份,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,33.57,93364152.0,3187013864.0,4907916.550314,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
688630,芯碁微装,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,408.8,7499828.0,3062885397.0,5989129.14208,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
300136,信维通信,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,62.57,48000083.0,3058082322.0,6054076.967966,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
600988,赤峰黄金,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4,36.49,83197689.0,3057067467.0,6934600.388522,NOT_EVALUATED,NOT_EVALUATED,NOT_CREATED,MISSING,False,DATA_READINESS_AND_LIQUIDITY_ONLY_NOT_INVESTMENT_RANK
