security_code,security_name,exchange,market_data_readiness,eligibility_reason,last_price,volume,turnover_amount,total_market_cap,board,industry_name,listing_status,factor_record_quality,confidence_grade,avg_turnover_cny_20d,return_20d,return_60d,return_120d,return_250d,distance_52w_high,volatility_60d,max_drawdown_120d,sector_profile,financial_score,score_band,score_confidence,score_confidence_numeric,available_family_count,available_family_weight,global_factor_weight_coverage,conditional_weight_share,ranking_eligible,score_state,balance_sheet_efficiency_score,cash_earnings_quality_score,growth_momentum_score,profitability_returns_score,market_as_of_date,close,total_market_cap_cny,float_market_cap_cny,pe_ttm,pb,ps_ttm,fcf_yield_ttm,ev_sales_ttm,ev_operating_income_ttm,valuation_valid_metric_count,valuation_decision_grade_metric_count,shareholder_yield_ttm,dividend_yield_ttm,shareholder_return_state,capitalization_state,historical_longlist_rank,historical_research_priority,historical_primary_sleeve,historical_sleeves,historical_aggregate_score,historical_factor_record_quality,historical_confidence_grade,historical_factor_score,prior_research_stage,prior_graduation_decision,prior_decision_reason_codes_json,prior_formal_research_object_created,prior_research_status,prior_next_workflow,workload_priority_rank,wp3_2b_queue_member,historical_core20_name,historical_core20,industry_bucket,current_liquidity_percentile,valuation_context_state,valuation_context_score,valuation_context_notes,financial_gate_pass,financial_gate_reasons,research_risk_flags,research_priority_score,research_priority_weight_coverage,multidimensional_disposition,investment_ranking,candidate_admission_authority,trade_authority,valuation_price_ratio,valuation_price_rebase_status,current_pe_ttm,current_fcf_yield_ttm,current_shareholder_yield_ttm,current_market_cap_cny,current_turnover_cny,institutional_size_gate,deep_dive_size_gate,research_liquidity_gate,deep_dive_liquidity_gate,research_risk_penalty,research_priority_score_pre_penalty,strategy_sleeve,core20_sleeve_override_applied
603444,吉比特,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,347.8,1194753.0,418768297.0,2505589.49278,SH_MAIN,,ACTIVE,VALID,A,845256717.75,0.044734018089836125,-0.10646667016310896,-0.26567820352571003,0.10325400679941721,-0.4684989627041445,0.3920857550565473,-0.3077252392062846,GENERAL_NON_FINANCIAL,90.04435970344983,EXCEPTIONAL_FINANCIAL_QUALITY,MEDIUM,93.215625,4.0,1.0,0.96,0.1875,True,SCORE_ACCEPTED,81.60473735565861,85.87449011058759,90.65624532098366,98.63576124808435,2026-07-17,340.74,24547284754.74,24547284754.74,12.104770496612776,4.087456026091046,3.549168538636609,0.12868706903642463,,,5.0,5.0,0.03991313024593531,0.03991313024593531,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,GENERAL_NON_FINANCIAL,82.80542986425338,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,87.54355320201651,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,1.0207196102600222,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,12.355576623589608,0.12607484733603028,0.03910293271995399,25055894927.8,418768297.0,True,True,True,True,1.5,89.04355320201651,QUALITY_GROWTH,False
688002,睿创微纳,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,150.1,12084955.0,1850635732.0,7053976.0677,STAR,,ACTIVE,VALID,A,1867695875.25,-0.14937618660157304,-0.042804822218831085,0.20289577140665438,0.863211050051983,-0.23655063291139233,0.5800494434919158,-0.23655063291139233,GENERAL_NON_FINANCIAL,85.84677905451882,EXCEPTIONAL_FINANCIAL_QUALITY,HIGH,97.8,4.0,1.0,0.96,0.0,True,SCORE_ACCEPTED,67.98615077924302,84.53533386174496,91.95493488904526,93.75660570324222,2026-07-17,125.45,58955449546.5,58955449546.5,40.44836318016616,8.068157728121973,8.289010829446047,0.032382447429804034,9.413362944899497,54.01843565045987,7.0,7.0,0.031163383307212442,0.0030290952570745317,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,GENERAL_NON_FINANCIAL,96.36199095022624,VALUATION_SUPPORTIVE_FOR_RESEARCH,70.0,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,83.75876639237218,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,1.19649262654444,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,48.39616830086043,0.02706447721564901,0.026045612497600273,70539760677.0,1850635732.0,True,True,True,True,1.5,85.25876639237218,QUALITY_GROWTH,False
603379,三美股份,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,60.1,9289824.0,562923455.0,3668979.01237,SH_MAIN,,ACTIVE,VALID,A,1634554534.95,-0.08788017728870556,-0.022440622440622393,0.0609777777777778,0.26601612218922366,-0.28509822712026833,0.6668631386691172,-0.28509822712026833,GENERAL_NON_FINANCIAL,84.4637147088475,STRONG_FINANCIAL_QUALITY,HIGH,96.271875,4.0,1.0,0.96,0.0625,True,SCORE_ACCEPTED,80.80024376079436,64.5666823300728,91.90469828773837,97.28606934078613,2026-07-17,59.68,36433388928.159996,36433388928.159996,16.817159124133056,4.226234925586096,6.036361818247246,0.023479588328079334,,,5.0,5.0,0.02546916890080429,0.02546916890080429,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,GENERAL_NON_FINANCIAL,87.04072398190044,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,82.55956675678557,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,1.0070375335120643,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,16.93551044504686,0.02331550468252537,0.025291181364392682,36689790123.700005,562923455.0,True,True,True,True,1.5,84.05956675678557,QUALITY_GROWTH,False
002602,世纪华通,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,12.38,122921433.0,1525531832.0,9124904.714636,SZ_MAIN,I 信息技术,ACTIVE,VALID,A,2218060421.45,0.008500772797527034,-0.2232142857142857,-0.33924050632911384,0.10126582278481022,-0.4035648994515538,0.44087860588861905,-0.3644400785854617,GENERAL_NON_FINANCIAL,84.21159540665442,STRONG_FINANCIAL_QUALITY,HIGH,100.0,4.0,1.0,1.0,0.0,True,SCORE_ACCEPTED,75.23333611012589,75.74305139319668,89.16417850417793,93.12706903428534,2026-07-17,13.05,96187404302.1,88698600532.35,15.31023318731775,2.9782844423297514,2.3596121710529494,0.08555632588330832,,,5.0,5.0,0.015610504589796775,0.004597701149425287,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,I 信息技术,95.42081447963801,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,82.54188479827114,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,0.9486590038314177,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,14.524190563907569,0.09018659553935165,0.016455338036902092,91249047146.36,1525531832.0,True,True,True,True,1.5,84.04188479827114,QUALITY_GROWTH,False
688578,艾力斯,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,119.24,10006504.0,1222595586.0,5365800.0,STAR,,ACTIVE,VALID,A,1643637468.05,0.3494117647058823,0.19791122715404708,0.15729996973060234,0.256160332931771,-0.12362469437652801,0.6016173188796515,-0.20693756194251745,GENERAL_NON_FINANCIAL,84.4383784853943,STRONG_FINANCIAL_QUALITY,MEDIUM,93.215625,4.0,1.0,0.96,0.1875,True,SCORE_ACCEPTED,88.21884420993669,69.00197877670603,79.07826396041399,99.24849653042315,2026-07-17,114.7,51615000000.0,51615000000.0,21.375770807416018,6.6653297907544395,9.098779251003462,0.045476061769446866,,,5.0,5.0,0.008718395815170008,0.008718395815170008,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,GENERAL_NON_FINANCIAL,94.35294117647058,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,82.33716313678968,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,1.0395815170008718,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,22.221856243036495,0.043744584744679266,0.008386447500838645,53658000000.0,1222595586.0,True,True,True,True,1.5,83.83716313678968,QUALITY_GROWTH,False
002603,以岭药业,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,16.4,22385954.0,372727838.0,2739956.81664,SZ_MAIN,C 制造业,ACTIVE,VALID,A,461431063.5,0.09853528628495334,0.030605871330418477,-0.038461538461538436,0.18790496760259168,-0.1907797940166749,0.3400040627415513,-0.24781491002570688,GENERAL_NON_FINANCIAL,82.93699663641821,STRONG_FINANCIAL_QUALITY,MEDIUM,94.36250000000001,4.0,1.0,0.8975,0.0,True,SCORE_ACCEPTED,70.9758064454224,75.06835298486077,91.03776529950743,90.71768592080562,2026-07-17,16.5,27566638704.0,22712810736.0,20.130837321719707,2.4184796803045,3.4840284807565935,0.06478944604228597,,,5.0,5.0,0.048484848484848485,0.048484848484848485,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,C 制造业,80.97737556561087,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,81.17815581556702,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,0.9939393939393939,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,20.008832247042616,0.06518450364010478,0.04878048780487805,27399568166.399998,372727838.0,True,True,True,True,1.5,82.67815581556702,QUALITY_GROWTH,False
002901,大博医疗,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,43.49,2388938.0,105414905.0,1800570.831594,SZ_MAIN,C 制造业,ACTIVE,VALID,A,138841174.65,0.07117181883537049,0.029479502533394708,-0.11009356957993222,0.25491297024143766,-0.27763413057530706,0.3114107330584821,-0.2308743169398908,GENERAL_NON_FINANCIAL,83.71005768876391,STRONG_FINANCIAL_QUALITY,HIGH,100.0,4.0,1.0,1.0,0.0,True,SCORE_ACCEPTED,76.41478374443084,75.92279846174284,82.64321880319886,95.9519887454744,2026-07-17,44.7,18506671918.2,12892026368.1,28.77747420331755,4.969021788093198,6.87464030279738,0.03950510857173661,,,5.0,5.0,0.013422818791946307,0.013422818791946307,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,C 制造业,54.009049773755656,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,81.04871606148866,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,0.9729306487695749,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,27.998486646583448,0.04060423897807833,0.013796275005748447,18005708315.940002,105414905.0,True,True,True,True,1.5,82.54871606148866,QUALITY_GROWTH,False
002170,芭田股份,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,10.9,18300703.0,202629923.0,1057731.86563,SZ_MAIN,C 制造业,ACTIVE,VALID,A,236073974.3,-0.03974121996303137,-0.21048632218844976,-0.1312709030100334,0.04108216432865741,-0.26985242445537594,0.3628927671861654,-0.26985242445537594,GENERAL_NON_FINANCIAL,82.1670290581598,STRONG_FINANCIAL_QUALITY,HIGH,100.0,4.0,1.0,1.0,0.0,True,SCORE_ACCEPTED,59.63789662752524,80.44999435798604,89.3478669980473,92.63328131215474,2026-07-17,10.39,10081954235.730001,8178275764.75,9.939027728664483,2.4899411790303185,1.912209096800348,0.13894879602660357,,,5.0,5.0,0.07384261261175709,0.07025986525505294,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,C 制造业,70.15384615384616,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,80.2834923464371,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,1.0490856592877766,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,10.426891457405473,0.13244752208407443,0.07038759128772075,10577318656.3,202629923.0,True,True,True,True,1.5,81.7834923464371,QUALITY_GROWTH,False
688266,泽璟制药,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,135.95,6593081.0,915427394.0,3598707.78867,STAR,,ACTIVE,VALID,A,1373276576.45,0.4506633961422679,0.30110000000000015,0.39903225806451625,0.12942708333333353,-0.11729986431478967,0.6751127920154686,-0.2206396130072561,GENERAL_NON_FINANCIAL,83.94798200505107,STRONG_FINANCIAL_QUALITY,MEDIUM,89.709375,4.0,1.0,0.9,0.20277777777777778,True,SCORE_ACCEPTED,48.36142861304603,85.16440973910451,94.13033610703766,98.17336606968776,2026-07-17,130.11,34441182080.46001,34441182080.46001,69.1689115860254,20.105129411463814,22.24546278000953,0.01839157149020652,,,5.0,5.0,0.0,0.0,COMPLETE,VALID,32.0,B_WATCH_OR_TRIGGER,RECOVERY_WATCH,RECOVERY_WATCH|LIQUID_BREAKOUT,0.83919023,VALID,A,69.0,SCREENED,DEFERRED,"[""NOT_IN_CURRENT_ACTIVE_RESEARCH_COHORT""]",False,DEFERRED_BEFORE_FORMAL_RESEARCH,idea-generation,,False,,False,GENERAL_NON_FINANCIAL,92.32579185520362,VALUATION_NEUTRAL_OR_MIXED,48.333333333333336,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT|HIGH_EXPECTATION_PE,True,,,80.247854722001,1.0,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,1.0448850972254244,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,72.27356490754094,0.017601525315121522,0.0,35987077886.700005,915427394.0,True,True,True,True,2.0,82.247854722001,QUALITY_GROWTH,False
300573,兴齐眼药,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,38.66,6318348.0,248080443.0,1381409.998924,CHINEXT,C 制造业,ACTIVE,VALID,A,432962512.75,0.08754116355653152,-0.13149243918474685,-0.24051360674587963,0.14273356401384096,-0.2996995935677682,0.4163218375280723,-0.3698825204699181,GENERAL_NON_FINANCIAL,81.92764194154213,STRONG_FINANCIAL_QUALITY,MEDIUM,96.625,4.0,1.0,1.0,0.135,True,SCORE_ACCEPTED,79.73329403865986,64.2875087186407,81.76557978442523,98.22570336014557,2026-07-17,39.63,14160703118.820002,10874577613.95,18.721813387439795,6.480560472758351,5.404747475971857,0.03583165401198534,,,5.0,5.0,0.04730106128939657,0.042896795357052736,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,C 制造业,73.97285067873302,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,79.75133520059896,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,0.9755235932374462,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,18.263570667636195,0.03673068930406051,0.04848787012154129,13814099989.24,248080443.0,True,True,True,True,1.5,81.25133520059896,QUALITY_GROWTH,False
000792,盐湖股份,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,26.85,64594920.0,1755982291.0,14207872.272585,SZ_MAIN,C 制造业,ACTIVE,VALID,A,2795143937.1,-0.16201680672268903,-0.3353772327379365,-0.25847709696609156,0.45619158878504673,-0.38292079207920793,0.4720563085482215,-0.39133663366336635,GENERAL_NON_FINANCIAL,83.7924823030494,STRONG_FINANCIAL_QUALITY,MEDIUM,94.125,4.0,1.0,1.0,0.235,True,SCORE_ACCEPTED,73.54521269599013,73.14256584802324,85.31040197196444,98.23399269618152,2026-07-17,24.93,131918903447.13,131917727499.03,12.789941912995257,2.9515399422280764,7.0798789183258,0.07570685547642246,,,5.0,5.0,0.0,0.0,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,C 制造业,96.16289592760181,VALUATION_NEUTRAL_OR_MIXED,68.33333333333333,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,79.5284593750268,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,1.0770156438026475,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,13.77496752362305,0.07029318089486822,0.0,142078722725.85,1755982291.0,True,True,True,True,3.5,83.0284593750268,QUALITY_GROWTH,False
688617,惠泰医疗,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,207.5,1281423.0,267924556.0,2936730.1115,STAR,,ACTIVE,VALID,A,414404087.05,0.06543519098309347,-0.20051685657230112,-0.1988857064385765,-0.2888687656728893,-0.38222746664246166,0.3893320223714357,-0.31185938804950275,GENERAL_NON_FINANCIAL,81.54829850482962,STRONG_FINANCIAL_QUALITY,HIGH,96.271875,4.0,1.0,0.96,0.0625,True,SCORE_ACCEPTED,88.4514197689628,72.99795174330383,64.72726731147854,98.08903262447156,2026-07-17,204.18,28897424297.16,28897424297.16,33.33329862342475,9.732749333411062,10.60950808900827,0.024302900262602997,,,5.0,5.0,0.008551664439856594,0.004897639337839162,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,GENERAL_NON_FINANCIAL,75.5475113122172,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,79.01422834240618,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,1.0162601626016259,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,33.87530347909019,0.02391405385840135,0.00841483780881889,29367301115.0,267924556.0,True,True,True,True,1.5,80.51422834240618,QUALITY_GROWTH,False
300308,中际旭创,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,1046.51,21687683.0,22937320044.0,116710420.41529,CHINEXT,C 制造业,ACTIVE,VALID,A,39585454065.5,-0.28395765710442444,0.15366313309776203,0.5689434228230923,6.263329625509827,-0.291442709049214,0.6823603676893768,-0.291442709049214,GENERAL_NON_FINANCIAL,81.59572302321345,STRONG_FINANCIAL_QUALITY,MEDIUM,96.625,4.0,1.0,1.0,0.135,True,SCORE_ACCEPTED,78.5746888552567,54.56337439012325,93.46092482955525,96.24903482414162,2026-07-17,979.46,1092327721473.86,1087141614959.88,73.07087510881692,30.694490892192988,21.392118558477367,0.007151342240449528,,,5.0,5.0,0.005130390867806314,0.001429359034570069,COMPLETE,VALID,5.0,A_IMMEDIATE_RESEARCH,TREND_PERSISTENCE,TREND_PERSISTENCE,0.97162234,VALID,A,96.0,INVESTMENT_CASE_READY,GRADUATED,"[""EXPOSURE_PROVEN"", ""EARNINGS_ACCELERATION"", ""VALUATION_EXPECTATIONS_GATED""]",True,SOURCE_BACKED_BASELINE_COMPLETE,scenario-sensitivity-generator,1.0,True,,False,C 制造业,100.0,VALUATION_NEUTRAL_OR_MIXED,56.666666666666664,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT|HIGH_EXPECTATION_PE,True,,,78.98582605851999,1.0,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,1.0684560880485166,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,78.07302136904825,0.006693155030368266,0.004801686213587612,1167104204152.9,22937320044.0,True,True,True,True,2.0,80.98582605851999,QUALITY_GROWTH,False
600276,恒瑞医药,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,53.45,70483651.0,3790751145.0,35475833.32653,SH_MAIN,,ACTIVE,VALID,A,6581056419.9,0.09851301115241617,-0.05204063446800933,-0.15450643776824036,0.014302059496567487,-0.2630922693266834,0.401285585443768,-0.2553088020748906,GENERAL_NON_FINANCIAL,81.02735050410344,STRONG_FINANCIAL_QUALITY,HIGH,96.65390624999999,4.0,1.0,0.96,0.046875,True,SCORE_ACCEPTED,81.33574456003875,77.29699820899828,67.32884436380941,95.34580316297921,2026-07-17,53.19,353032661298.06,339299130954.06,43.48085097644415,5.548536675916054,10.841071301230793,0.024082634631139497,,,5.0,5.0,0.003760105282947923,0.003760105282947923,COMPLETE,VALID,,,,,,,,,,,,,,,76.0,True,恒瑞医药,True,GENERAL_NON_FINANCIAL,98.64253393665159,VALUATION_SUPPORTIVE_FOR_RESEARCH,70.0,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,78.7463236290959,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,1.0048881368678324,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,43.693391327146834,0.023965488045468844,0.0037418147801683817,354758333265.30005,3790751145.0,True,True,True,True,1.5,80.2463236290959,QUALITY_GROWTH,False
603979,金诚信,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,69.55,10993804.0,771000587.0,4338477.3939,SH_MAIN,,ACTIVE,VALID,A,769064242.15,-0.1642365887207703,-0.03647320012686339,-0.20471204188481684,0.32403573763347127,-0.30088597399608785,0.6718269017200296,-0.39719249798642275,GENERAL_NON_FINANCIAL,80.21163251966314,STRONG_FINANCIAL_QUALITY,HIGH,100.0,4.0,1.0,1.0,0.0,True,SCORE_ACCEPTED,61.652100462845674,82.82048425634501,79.9678914062234,90.61372837150637,2026-07-17,60.76,37901637160.799995,37901637160.799995,15.05077630544579,3.257320857919686,2.6144771559232276,0.07433832001310123,2.5111286718041543,10.738669887118137,7.0,7.0,0.010885962572510092,0.010862409479921,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,GENERAL_NON_FINANCIAL,90.64253393665157,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,78.7267834074134,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,1.1446675444371297,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,17.228135155427168,0.064943153472265,0.009510152205689622,43384773938.99999,771000587.0,True,True,True,True,1.5,80.2267834074134,QUALITY_GROWTH,False
688127,蓝特光学,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,61.4,6881142.0,422466508.0,2492211.878,STAR,,ACTIVE,VALID,A,973868817.2,-0.3025257040679482,-0.1138719295754651,0.4664003759398494,1.5145044319097498,-0.3995574369828747,0.7350315912385228,-0.3995574369828747,GENERAL_NON_FINANCIAL,83.27118638915377,STRONG_FINANCIAL_QUALITY,HIGH,100.0,4.0,1.0,1.0,0.0,True,SCORE_ACCEPTED,66.52936270486232,77.08797971006143,88.44348941292206,95.27482189145144,2026-07-17,62.41,25332075457.0,25332075457.0,53.57685061004362,10.847906554271788,14.628433344931729,0.006957291889847855,,,5.0,5.0,0.011514473119202583,0.004806921967633392,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,GENERAL_NON_FINANCIAL,82.96832579185521,VALUATION_NEUTRAL_OR_MIXED,63.333333333333336,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,78.62789631559998,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,0.9838166960423009,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,52.70980015152505,0.007071735942107567,0.0117038805760494,24922118780.0,422466508.0,True,True,True,True,3.5,82.12789631559998,QUALITY_GROWTH,False
600988,赤峰黄金,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,36.49,83197689.0,3057067467.0,6934600.388522,SH_MAIN,,ACTIVE,VALID,A,2173172522.9,0.03759398496240607,-0.2764987462958741,0.006341154090044432,0.2855407047387606,-0.3331932773109244,0.7116643391213469,-0.4577731092436975,GENERAL_NON_FINANCIAL,86.29878241201104,EXCEPTIONAL_FINANCIAL_QUALITY,HIGH,100.0,4.0,1.0,1.0,0.0,True,SCORE_ACCEPTED,72.55844932798911,82.4680014801504,88.60105784992156,96.73275904631741,2026-07-17,31.74,60319050789.71999,52812547137.71999,16.815105655929255,4.221350663071638,4.375504678596608,0.054201341247352486,,,5.0,5.0,0.010081915563957152,0.010081915563957152,COMPLETE,VALID,,,,,,,,,,,,,,,92.0,True,,False,GENERAL_NON_FINANCIAL,98.3529411764706,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,DEEP_120D_DRAWDOWN,78.48323260210309,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,1.149653434152489,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,19.33154396297601,0.04714580902140224,0.008769525897506165,69346003885.22,3057067467.0,True,True,True,True,7.5,85.98323260210309,QUALITY_GROWTH,False
603259,药明康德,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,125.0,44375591.0,5571207583.0,37296964.4375,SH_MAIN,,ACTIVE,VALID,A,9492476861.95,0.14768302180685366,0.20050916496945015,0.15646458701196786,0.7205195563339173,-0.1034980988593156,0.4865798821372029,-0.16318032151849704,GENERAL_NON_FINANCIAL,79.6599821686035,STRONG_FINANCIAL_QUALITY,HIGH,98.5,4.0,1.0,1.0,0.06,True,SCORE_ACCEPTED,70.61464301346987,61.42393689687231,84.00050277282286,97.26981216161911,2026-07-17,117.89,351755131002.95,291575008200.94,17.474053375869094,4.1765352523665955,7.292174064308758,0.03299206168680642,,,5.0,5.0,0.03714236121493421,0.01636500127237255,COMPLETE,VALID,68.0,C_SCREEN_FLAG_ONLY,LIQUID_BREAKOUT,LIQUID_BREAKOUT|TREND_PERSISTENCE,0.64154974,VALID,A,33.0,SCREENED,DEFERRED,"[""NOT_IN_CURRENT_ACTIVE_RESEARCH_COHORT""]",False,DEFERRED_BEFORE_FORMAL_RESEARCH,idea-generation,43.0,True,,False,GENERAL_NON_FINANCIAL,99.23981900452489,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,78.420035675558,1.0,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,1.0603104589023666,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,18.527921553852206,0.03111547321806087,0.03502970370902875,372969644375.0,5571207583.0,True,True,True,True,0.0,78.420035675558,QUALITY_GROWTH,False
