security_code,security_name,exchange,market_data_readiness,eligibility_reason,last_price,volume,turnover_amount,total_market_cap,board,industry_name,listing_status,factor_record_quality,confidence_grade,avg_turnover_cny_20d,return_20d,return_60d,return_120d,return_250d,distance_52w_high,volatility_60d,max_drawdown_120d,sector_profile,financial_score,score_band,score_confidence,score_confidence_numeric,available_family_count,available_family_weight,global_factor_weight_coverage,conditional_weight_share,ranking_eligible,score_state,balance_sheet_efficiency_score,cash_earnings_quality_score,growth_momentum_score,profitability_returns_score,market_as_of_date,close,total_market_cap_cny,float_market_cap_cny,pe_ttm,pb,ps_ttm,fcf_yield_ttm,ev_sales_ttm,ev_operating_income_ttm,valuation_valid_metric_count,valuation_decision_grade_metric_count,shareholder_yield_ttm,dividend_yield_ttm,shareholder_return_state,capitalization_state,historical_longlist_rank,historical_research_priority,historical_primary_sleeve,historical_sleeves,historical_aggregate_score,historical_factor_record_quality,historical_confidence_grade,historical_factor_score,prior_research_stage,prior_graduation_decision,prior_decision_reason_codes_json,prior_formal_research_object_created,prior_research_status,prior_next_workflow,workload_priority_rank,wp3_2b_queue_member,historical_core20_name,historical_core20,industry_bucket,current_liquidity_percentile,valuation_context_state,valuation_context_score,valuation_context_notes,financial_gate_pass,financial_gate_reasons,research_risk_flags,research_priority_score,research_priority_weight_coverage,multidimensional_disposition,investment_ranking,candidate_admission_authority,trade_authority,valuation_price_ratio,valuation_price_rebase_status,current_pe_ttm,current_fcf_yield_ttm,current_shareholder_yield_ttm,current_market_cap_cny,current_turnover_cny,institutional_size_gate,deep_dive_size_gate,research_liquidity_gate,deep_dive_liquidity_gate,research_risk_penalty,research_priority_score_pre_penalty,strategy_sleeve,core20_sleeve_override_applied
601689,拓普集团,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,45.62,26962960.0,1241863935.0,7928005.91596,SH_MAIN,,ACTIVE,VALID,A,2767306122.7,-0.18667736757624387,-0.15774601063829785,-0.2953692115143929,0.16455987129395555,-0.38848660391020995,0.5945672436937891,-0.38848660391020995,GENERAL_NON_FINANCIAL,58.89534272062242,NEUTRAL_FINANCIAL_QUALITY,LOW,78.5,4.0,1.0,1.0,0.8599999999999999,False,SCORE_ACCEPTED_WITH_LIMITED_CONFIDENCE,53.90154657588296,55.06118892585793,49.91210132839296,72.90570280627703,2026-07-17,50.67,88056128838.6,88056128838.6,31.842058956899457,3.5812228830536803,2.8925819829125508,0.008838227380021326,3.3443700459471697,26.012329900221747,7.0,7.0,0.00967041641997237,0.00967041641997237,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,GENERAL_NON_FINANCIAL,94.44343891402714,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,False,CONFIDENCE_NOT_ALLOWED|FINANCIAL_SCORE_BELOW_QUALITY_GROWTH_GATE,,58.91019074219588,0.97,DEFER_BELOW_STRATEGY_SLEEVE_OR_INVESTABILITY_GATE,False,False,NONE,0.9003355042431418,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,28.668536207099923,0.009816593190391947,0.010740903112669883,79280059159.6,1241863935.0,True,True,True,True,1.5,60.41019074219588,QUALITY_GROWTH,False
001368,通达创智,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,18.96,1086000.0,20716360.0,214475.830944,SZ_MAIN,C 制造业,ACTIVE,VALID,A,35884318.7,-0.06385869565217372,-0.29042224510813586,-0.20683039140445114,-0.1121134020618556,-0.37039293329271994,0.32373699084434937,-0.37739872068230274,GENERAL_NON_FINANCIAL,65.19253500941244,ABOVE_AVERAGE_FINANCIAL_QUALITY,HIGH,97.8,4.0,1.0,0.96,0.0,True,SCORE_ACCEPTED,75.0343252970372,62.46152007606486,54.21097149459001,70.0584901911376,2026-07-17,20.67,2338193789.88,2234025981.3300004,22.841866296799775,1.6505907693853692,2.131490754509194,0.02496869787811567,,,5.0,5.0,0.013553443963757792,0.007256894049346879,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,C 制造业,10.19004524886878,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,58.900412379971144,0.97,DEFER_BELOW_STRATEGY_SLEEVE_OR_INVESTABILITY_GATE,False,False,NONE,0.9172714078374455,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,20.952190855700227,0.027220621579148254,0.01477582735922329,2144758309.4399998,20716360.0,False,False,False,False,5.5,64.40041237997114,QUALITY_GROWTH,False
002335,科华数据,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,29.58,20024580.0,598718705.0,2231545.989822,SZ_MAIN,C 制造业,ACTIVE,VALID,A,1515427101.95,-0.2445403758252921,-0.32062114638045214,-0.3110236220472441,0.0973810402065658,-0.4350550702620585,0.645842571063162,-0.38936781609195403,GENERAL_NON_FINANCIAL,61.771424703505026,NEUTRAL_FINANCIAL_QUALITY,HIGH,100.0,4.0,1.0,1.0,0.0,True,SCORE_ACCEPTED,56.553799842525045,73.47137107707678,57.528713812949725,59.035478374977956,2026-07-17,29.75,22443709667.75,19627106789.5,52.55491922913526,3.458981496891961,2.680165398259795,0.03963187605336599,2.881817577326836,74.517874897389,7.0,7.0,0.026253496768968723,0.01680672268907563,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,C 制造业,87.87330316742081,VALUATION_NEUTRAL_OR_MIXED,63.333333333333336,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,58.89562081080309,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,0.9942857142857142,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,52.254605404968764,0.039859645455971544,0.026404378934307627,22315459898.219997,598718705.0,True,True,True,True,3.5,62.39562081080309,QUALITY_GROWTH,False
002258,利尔化学,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,13.95,19938530.0,281308652.0,1116609.93306,SZ_MAIN,C 制造业,ACTIVE,VALID,A,349674951.85,-0.005409582689335446,-0.06671501087744747,-0.1431424766977364,0.13093145869947254,-0.2654109589041096,0.5209599597984734,-0.33732876712328774,GENERAL_NON_FINANCIAL,58.39374781255274,NEUTRAL_FINANCIAL_QUALITY,HIGH,100.0,4.0,1.0,1.0,0.0,True,SCORE_ACCEPTED,44.179200977887454,57.43355816820983,74.84288611277,54.962655155767656,2026-07-17,12.87,10301627124.359999,10285041130.65,23.371148972585985,1.2866518907146414,1.115603224542978,0.002938074308516615,,,5.0,5.0,0.031080031080031083,0.031080031080031083,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,C 制造业,76.25339366515837,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,False,FINANCIAL_SCORE_BELOW_QUALITY_GROWTH_GATE,,58.89110894748866,0.97,DEFER_BELOW_STRATEGY_SLEEVE_OR_INVESTABILITY_GATE,False,False,NONE,1.083916083916084,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,25.33236427098481,0.0027106104910830705,0.028673835125448032,11166099330.6,281308652.0,True,True,True,True,1.5,60.39110894748866,QUALITY_GROWTH,False
301609,山大电力,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,34.12,6151203.0,217983262.0,555746.56,CHINEXT,C 制造业,ACTIVE,PARTIAL,B,66138544.6,-0.058476394849785396,-0.2738932561026065,-0.2273827867048206,,-0.4707478890229191,0.5919589848525704,-0.48706083976006853,GENERAL_NON_FINANCIAL,,UNAVAILABLE,UNAVAILABLE,0.0,0.0,0.0,0.1,0.0,False,INSUFFICIENT_FAMILY_COVERAGE,,,,,2026-07-17,35.1,5717088000.0,1286344800.0,41.53505371914548,4.410353388508406,8.084902226000175,0.02528148411743881,,,5.0,5.0,0.011396011396011397,0.011396011396011397,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,C 制造业,71.5475113122172,VALUATION_SUPPORTIVE_FOR_RESEARCH,70.0,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,False,FINANCIAL_SCORE_NOT_ACCEPTED|CONFIDENCE_NOT_ALLOWED|FINANCIAL_SCORE_MISSING|PROFITABILITY_MISSING|GROWTH_MISSING|CASH_QUALITY_MISSING|BALANCE_SHEET_MISSING,DEEP_120D_DRAWDOWN,58.886877828050004,0.08,DEFER_FINANCIAL_EVIDENCE_OR_PROFILE,False,False,NONE,0.9720797720797719,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,40.375385552628025,0.026007622875794324,0.01172332942555686,5557465600.000001,217983262.0,True,False,True,True,11.5,70.38687782805,QUALITY_GROWTH,False
300550,和仁科技,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,10.12,4423200.0,45251266.0,265710.862692,CHINEXT,I 信息技术,ACTIVE,VALID,A,131125850.65,-0.19999999999999996,-0.04472843450479225,-0.17744154057771655,-0.11799410029498525,-0.2566811684275947,0.7841724875765987,-0.3163455562461156,GENERAL_NON_FINANCIAL,67.78150762718529,ABOVE_AVERAGE_FINANCIAL_QUALITY,HIGH,97.8,4.0,1.0,0.96,0.0,True,SCORE_ACCEPTED,62.36697124279081,73.8659883108554,67.14751023314797,66.8491291420876,2026-07-17,11.96,3140219286.36,3137115008.5600004,74.19693100128242,2.748300735157657,7.2576885704734915,0.018079684433697635,,,5.0,5.0,0.0025083612040133776,0.0025083612040133776,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,I 信息技术,31.27601809954751,VALUATION_NEUTRAL_OR_MIXED,63.333333333333336,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,58.88441962392578,0.97,WATCH_SMALL_CAP_OR_CAPITALIZATION_REVIEW,False,False,NONE,0.846153846153846,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,62.782018539546655,0.021366899785279028,0.0029644268774703555,2657108626.92,45251266.0,False,False,True,True,7.5,66.38441962392578,QUALITY_GROWTH,False
301596,瑞迪智驱,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,38.99,1849067.0,72980620.0,421214.50658,CHINEXT,C 制造业,ACTIVE,VALID,A,195778088.5,-0.21995313023100105,-0.07667921537547051,-0.1708185053380783,-0.19055063401076944,-0.3113639722181173,0.7911817694895633,-0.2715335313428169,GENERAL_NON_FINANCIAL,64.86321963743984,NEUTRAL_FINANCIAL_QUALITY,MEDIUM,75.0,3.0,0.75,0.75,0.0,True,SCORE_ACCEPTED,74.41924303200159,35.22703592199805,,83.18935713726681,2026-07-17,46.6,5034264172.0,2043095822.8,49.51434138203386,5.625687445378923,7.557473842013558,0.003472113360125034,,,5.0,5.0,0.012875536480686697,0.012875536480686697,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,C 制造业,44.66968325791855,VALUATION_SUPPORTIVE_FOR_RESEARCH,70.0,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,False,GROWTH_MISSING|CASH_QUALITY_BELOW_QUALITY_GROWTH_GATE,,58.86698451972404,0.79,DEFER_BELOW_STRATEGY_SLEEVE_OR_INVESTABILITY_GATE,False,False,NONE,0.8366952789699571,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,41.42841567565451,0.0041497943724500275,0.01538856116953065,4212145065.7999997,72980620.0,False,False,True,True,5.5,64.36698451972404,QUALITY_GROWTH,False
603032,德新科技,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,16.52,5556453.0,92520765.0,385291.6648,SH_MAIN,,ACTIVE,VALID,A,503930274.5,-0.2888533759488614,-0.23506660936828527,-0.101010101010101,-0.0078037904124861335,-0.4016806722689076,0.7819626658895447,-0.4016806722689076,GENERAL_NON_FINANCIAL,73.00270906501456,ABOVE_AVERAGE_FINANCIAL_QUALITY,HIGH,96.5625,4.0,1.0,0.9375,0.0,True,SCORE_ACCEPTED,61.08392588262039,66.11531727367134,88.61629359111316,73.67673724098115,2026-07-17,17.8,4151447720.0,4145292480.0,60.393281656009876,3.5494704384791107,6.813518544931928,0.020849790715899943,,,5.0,5.0,0.003645974191554952,0.0024157303370786515,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,GENERAL_NON_FINANCIAL,50.85972850678733,VALUATION_NEUTRAL_OR_MIXED,63.333333333333336,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,DEEP_120D_DRAWDOWN,58.85993737718144,0.97,WATCH_SMALL_CAP_OR_CAPITALIZATION_REVIEW,False,False,NONE,0.9280898876404494,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,56.05039398636422,0.02246527086822149,0.003928470981215384,3852916648.0000005,92520765.0,False,False,True,True,13.5,72.35993737718144,QUALITY_GROWTH,False
301305,朗坤科技,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,20.77,5466900.0,115397991.0,502552.589908,CHINEXT,N 公共环保,ACTIVE,VALID,A,246773141.2,-0.30933333333333335,-0.25009048136083967,-0.17842981760507537,0.15367483296213802,-0.3657790021426386,0.6413828304916488,-0.3657790021426386,GENERAL_NON_FINANCIAL,63.824080851383655,NEUTRAL_FINANCIAL_QUALITY,HIGH,97.8,4.0,1.0,0.96,0.0,True,SCORE_ACCEPTED,50.006223036535005,61.32408509282665,61.45133394927396,77.09660494517169,2026-07-17,20.72,5013427858.88,2575398698.8799996,17.788958295781523,1.2895984378361158,2.656259402740253,0.006834473883833751,3.091853160806379,16.54506527374933,7.0,7.0,0.02234197762022527,0.019305019305019308,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,N 公共环保,56.09049773755657,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,58.85985520396082,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,1.0024131274131274,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,17.831885318696052,0.006818021130141325,0.022288193369815485,5025525899.08,115397991.0,True,False,True,True,5.5,64.35985520396082,QUALITY_GROWTH,False
000025,特 力Ａ,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,14.14,7489738.0,105416772.0,609516.46448,SZ_MAIN,F 批发零售,ACTIVE,VALID,A,91328247.2,-0.11255692908262838,-0.15958102279728892,-0.2526027397260273,-0.2074375363160953,-0.3492366412213741,0.47392194497762186,-0.3241025641025641,GENERAL_NON_FINANCIAL,67.37426803223096,ABOVE_AVERAGE_FINANCIAL_QUALITY,HIGH,99.0,4.0,1.0,1.0,0.04,True,SCORE_ACCEPTED,64.11708408734049,84.89236908168806,48.936817581675896,70.31184849640623,2026-07-17,13.64,5879635484.8,5357496284.8,41.43083026070435,3.1612280090465075,4.475980841136859,0.0572098483332155,,,5.0,5.0,0.0,0.0,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,F 批发零售,54.02714932126697,VALUATION_NEUTRAL_OR_MIXED,61.666666666666664,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,58.85639075472578,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,1.0366568914956011,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,42.949555710143656,0.055186869254954696,0.0,6095164644.799999,105416772.0,True,False,True,True,7.5,66.35639075472578,QUALITY_GROWTH,False
603608,天创时尚,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,16.68,21251879.0,359981511.0,708949.512912,SH_MAIN,,ACTIVE,VALID,A,674434137.35,-0.102439024390244,0.8157894736842104,1.3120418848167534,3.1271028037383175,-0.23039386545834795,0.7116138566513348,-0.25680000000000003,GENERAL_NON_FINANCIAL,66.64648971508976,ABOVE_AVERAGE_FINANCIAL_QUALITY,HIGH,96.5625,4.0,1.0,0.9375,0.0,True,SCORE_ACCEPTED,78.93422196038122,77.55182249375241,64.34712090412079,51.283031578484064,2026-07-17,22.08,9384655422.72,9384655422.72,329.4715378351131,8.484545109129147,8.27837413374638,0.014675618314825918,8.961532173178826,,6.0,6.0,0.012660709715679199,0.0,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,GENERAL_NON_FINANCIAL,80.39819004524887,VALUATION_NEUTRAL_OR_MIXED,56.666666666666664,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT|HIGH_EXPECTATION_PE,True,,,58.85403289773711,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,0.7554347826086957,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,248.89425956022131,0.019426717769265963,0.01675950063082714,7089495129.12,359981511.0,True,False,True,True,7.5,66.35403289773711,QUALITY_GROWTH,False
603102,百合股份,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,30.7,641900.0,19794287.0,196480.0,SH_MAIN,,ACTIVE,VALID,A,19803694.35,-0.0030229746070133956,-0.18888342351205112,-0.27691295768471835,-0.2151356496906236,-0.32000000000000006,0.2711339885438764,-0.3308605341246291,GENERAL_NON_FINANCIAL,65.35425759757517,ABOVE_AVERAGE_FINANCIAL_QUALITY,HIGH,97.8,4.0,1.0,0.96,0.0,True,SCORE_ACCEPTED,77.98347176041472,57.151339650051725,47.92331922011735,78.29632842649983,2026-07-17,32.98,2110719999.9999998,2110719999.9999998,17.28265363968984,1.2543691418182161,2.2081506273319,0.0467852730300561,,,5.0,5.0,0.022741055184960585,0.022741055184960585,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,GENERAL_NON_FINANCIAL,9.502262443438914,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,58.778739360744325,0.97,DEFER_BELOW_STRATEGY_SLEEVE_OR_INVESTABILITY_GATE,False,False,NONE,0.9308671922377199,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,16.087855267995092,0.050259879626425086,0.024429967426710098,1964800000.0,19794287.0,False,False,False,False,5.5,64.27873936074432,QUALITY_GROWTH,False
601858,中国科传,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,17.13,8786500.0,152063591.0,1354126.5,SH_MAIN,,ACTIVE,VALID,A,184249621.05,-0.14970059880239517,-0.21474654377880187,-0.2755102040816326,-0.0818965517241379,-0.4103806228373702,0.5314822764365145,-0.4287197231833909,GENERAL_NON_FINANCIAL,65.94248099950516,ABOVE_AVERAGE_FINANCIAL_QUALITY,HIGH,97.8,4.0,1.0,0.96,0.0,True,SCORE_ACCEPTED,62.862226168304645,59.606068140914694,58.426108719225525,79.53997183603059,2026-07-17,17.04,13470120000.0,13470120000.0,27.67844551973553,2.360382008276821,4.60674437074167,0.03526221817845721,,,5.0,5.0,0.01797535211267606,0.01797535211267606,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,GENERAL_NON_FINANCIAL,63.276018099547514,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,DEEP_120D_DRAWDOWN,58.753065107776294,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,1.005281690140845,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,27.82463449255103,0.03507695258382434,0.017880910683012265,13541265000.0,152063591.0,True,True,True,True,7.5,66.2530651077763,QUALITY_GROWTH,False
605128,上海沿浦,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,19.88,3439232.0,68926548.0,624205.645084,SH_MAIN,,ACTIVE,VALID,A,109957523.85,-0.17692307692307696,-0.09168081494057723,-0.1524752475247525,0.032818532818532864,-0.3069948186528497,0.4373210666465316,-0.24499284692417744,GENERAL_NON_FINANCIAL,64.14842621582552,NEUTRAL_FINANCIAL_QUALITY,HIGH,100.0,4.0,1.0,1.0,0.0,True,SCORE_ACCEPTED,76.6642867258359,52.30811883720683,60.327913515289126,68.85520260844784,2026-07-17,21.4,6719316300.2,6719316300.2,33.4084653116332,3.064123675617833,2.7589942768271167,0.013712967772816024,,,5.0,5.0,0.01308411214953271,0.01308411214953271,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,GENERAL_NON_FINANCIAL,42.914027149321264,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,58.74470249510516,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,0.9289719626168225,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,31.035527588563927,0.014761444182005177,0.01408450704225352,6242056450.839999,68926548.0,True,False,True,True,5.5,64.24470249510516,QUALITY_GROWTH,False
300726,宏达电子,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,48.46,10225168.0,500205438.0,1995775.88887,CHINEXT,C 制造业,ACTIVE,VALID,A,1445481229.75,-0.4052218709752956,0.12290008841732969,0.013972055888223478,0.5159653834676217,-0.443592552026287,0.9996635179651491,-0.443592552026287,GENERAL_NON_FINANCIAL,72.27924077423037,ABOVE_AVERAGE_FINANCIAL_QUALITY,HIGH,97.8,4.0,1.0,0.96,0.0,True,SCORE_ACCEPTED,70.56391387034739,53.62142348710369,73.02613646853248,88.34856003750616,2026-07-17,50.8,20921464126.0,10893471888.4,47.53749593052724,4.0200861276134505,10.868322416021137,0.010330746904151922,,,5.0,5.0,0.01968503937007874,0.01968503937007874,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,C 制造业,85.57466063348417,VALUATION_SUPPORTIVE_FOR_RESEARCH,70.0,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,HIGH_60D_VOLATILITY|DEEP_120D_DRAWDOWN,58.743140412033,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,0.9539370078740158,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,45.34777662979036,0.010829590233820009,0.020635575732562937,19957758888.7,500205438.0,True,True,True,True,13.5,72.243140412033,QUALITY_GROWTH,False
002987,京北方,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,10.49,22058478.0,232545290.0,1091439.483214,SZ_MAIN,I 信息技术,ACTIVE,VALID,A,128638051.15,-0.1517857142857142,-0.30504754937820044,-0.4605337876206701,-0.5491219743711437,-0.575134168157424,0.4254708503312723,-0.45433391506689935,GENERAL_NON_FINANCIAL,65.90601139849437,ABOVE_AVERAGE_FINANCIAL_QUALITY,HIGH,97.8,4.0,1.0,0.96,0.0,True,SCORE_ACCEPTED,90.9896499153444,52.73191257186197,54.51158835820469,69.65735394302939,2026-07-17,9.5,9889045729.0,9615648573.0,32.33649731546391,3.2910736954132895,2.048003349662058,0.034880772710804406,,,5.0,5.0,0.022485883968600216,0.02210526315789474,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,I 信息技术,72.70588235294117,VALUATION_SUPPORTIVE_FOR_RESEARCH,70.0,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,DEEP_120D_DRAWDOWN,58.72360217756804,0.97,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,1.1042105263157895,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,35.706300719917515,0.031588879004065,0.020363765271849573,10914394832.14,232545290.0,True,True,True,True,7.5,66.22360217756804,QUALITY_GROWTH,False
601188,龙江交通,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,2.79,7968500.0,22423032.0,364226.106285,SH_MAIN,,ACTIVE,VALID,A,31727626.2,0.013986013986013957,-0.09375000000000011,-0.1690544412607451,-0.15697674418604657,-0.20765027322404372,0.22821265142721983,-0.25690607734806636,GENERAL_NON_FINANCIAL,65.05608533888945,ABOVE_AVERAGE_FINANCIAL_QUALITY,HIGH,97.8,4.0,1.0,0.96,0.0,True,SCORE_ACCEPTED,56.53069931568308,84.34477327867096,43.370879047725005,72.73677464717943,2026-07-17,2.9,3785862753.5,3785862753.5,24.58235357812971,0.8362078880627891,4.8611479893143645,0.08834444905346725,,,5.0,5.0,0.05032383604311706,0.042413793103448276,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,GENERAL_NON_FINANCIAL,11.855203619909501,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,False,GROWTH_BELOW_QUALITY_GROWTH_GATE,,58.705516200704125,0.97,DEFER_BELOW_STRATEGY_SLEEVE_OR_INVESTABILITY_GATE,False,False,NONE,0.9620689655172414,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,23.649919476890307,0.09182756353227778,0.05230792993729014,3642261062.85,22423032.0,False,False,False,False,5.5,64.20551620070412,QUALITY_GROWTH,False
600482,中国动力,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,29.57,15964226.0,476488924.0,6707204.510176,SH_MAIN,,ACTIVE,VALID,A,1211317858.45,-0.15433403805496826,-0.2670157068062827,0.11287758346581866,0.2037833190025795,-0.3374349266445811,0.6466834168611739,-0.3374349266445811,GENERAL_NON_FINANCIAL,58.89410407082365,NEUTRAL_FINANCIAL_QUALITY,HIGH,100.0,4.0,1.0,1.0,0.0,True,SCORE_ACCEPTED,52.36351040253261,84.47620548346829,53.12269344725761,46.738924192118844,2026-07-17,28.0,63510898304.0,63510898304.0,42.530421245113466,1.5527366651652896,1.0884791136676737,0.1493380389901153,0.4336591622360976,5.861365896789287,7.0,7.0,0.009741378949230666,0.0029146428571428574,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,GENERAL_NON_FINANCIAL,84.77828054298642,VALUATION_SUPPORTIVE_FOR_RESEARCH,70.0,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,False,FINANCIAL_SCORE_BELOW_QUALITY_GROWTH_GATE|PROFITABILITY_BELOW_QUALITY_GROWTH_GATE,,58.69999683434227,0.97,DEFER_BELOW_STRATEGY_SLEEVE_OR_INVESTABILITY_GATE,False,False,NONE,1.0560714285714285,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,44.915162722071614,0.14140903252361273,0.009224166742592447,67072045101.76,476488924.0,True,True,True,True,1.5,60.19999683434227,QUALITY_GROWTH,False
