security_code,security_name,exchange,market_data_readiness,eligibility_reason,last_price,volume,turnover_amount,total_market_cap,board,industry_name,listing_status,factor_record_quality,confidence_grade,avg_turnover_cny_20d,return_20d,return_60d,return_120d,return_250d,distance_52w_high,volatility_60d,max_drawdown_120d,sector_profile,financial_score,score_band,score_confidence,score_confidence_numeric,available_family_count,available_family_weight,global_factor_weight_coverage,conditional_weight_share,ranking_eligible,score_state,balance_sheet_efficiency_score,cash_earnings_quality_score,growth_momentum_score,profitability_returns_score,market_as_of_date,close,total_market_cap_cny,float_market_cap_cny,pe_ttm,pb,ps_ttm,fcf_yield_ttm,ev_sales_ttm,ev_operating_income_ttm,valuation_valid_metric_count,valuation_decision_grade_metric_count,shareholder_yield_ttm,dividend_yield_ttm,shareholder_return_state,capitalization_state,historical_longlist_rank,historical_research_priority,historical_primary_sleeve,historical_sleeves,historical_aggregate_score,historical_factor_record_quality,historical_confidence_grade,historical_factor_score,prior_research_stage,prior_graduation_decision,prior_decision_reason_codes_json,prior_formal_research_object_created,prior_research_status,prior_next_workflow,workload_priority_rank,wp3_2b_queue_member,historical_core20_name,historical_core20,industry_bucket,current_liquidity_percentile,valuation_context_state,valuation_context_score,valuation_context_notes,financial_gate_pass,financial_gate_reasons,research_risk_flags,research_priority_score,research_priority_weight_coverage,multidimensional_disposition,investment_ranking,candidate_admission_authority,trade_authority,valuation_price_ratio,valuation_price_rebase_status,current_pe_ttm,current_fcf_yield_ttm,current_shareholder_yield_ttm,current_market_cap_cny,current_turnover_cny,institutional_size_gate,deep_dive_size_gate,research_liquidity_gate,deep_dive_liquidity_gate,research_risk_penalty,research_priority_score_pre_penalty,strategy_sleeve,core20_sleeve_override_applied
002936,郑州银行,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,1.76,76189483.0,134802698.0,1600208.079008,SZ_MAIN,J 金融业,ACTIVE,VALID,A,141765021.6,0.023391812865497075,-0.03846153846153855,-0.08854166666666663,-0.18604651162790697,-0.2256637168141592,0.16875628076819682,-0.15384615384615385,BANK,,UNAVAILABLE,UNAVAILABLE,0.0,0.0,0.0,0.0,0.0,False,CONTROLLED_PROFILE_EXCLUSION,,,,,2026-07-17,1.75,15911159876.5,12301267809.25,8.161611663072605,0.28309866994425126,,,,,3.0,3.0,0.0,0.0,COMPLETE,VALID,10.0,A_IMMEDIATE_RESEARCH,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY,0.94680595,VALID,A,91.0,SCREENED,DEFERRED,"[""BANK_PACK_REQUIRED"", ""REGIONAL_CREDIT_RISK"", ""LOW_PB_NOT_ENOUGH""]",True,SOURCE_BACKED_BASELINE_COMPLETE,company-tearsheet,,False,,False,J 金融业,60.0,VALUATION_NEUTRAL_OR_MIXED,65.0,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,False,SEPARATE_FINANCIAL_PROFILE_REQUIRED,,69.18181818181819,0.11,SEPARATE_PROFILE_REVIEW_REQUIRED,False,False,NONE,1.0057142857142858,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,8.20824944400445,,0.0,16002080790.08,134802698.0,True,True,True,True,2.0,71.18181818181819,FINANCIAL_SEPARATE_PROFILE,False
301033,迈普医学,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,54.0,1342800.0,74702210.0,362067.948,CHINEXT,C 制造业,ACTIVE,VALID,A,123038808.35,0.12188139059304715,-0.043417611159546676,-0.2531990198747617,-0.10912633972068853,-0.373458200091366,0.6507010226947075,-0.388490182802979,GENERAL_NON_FINANCIAL,75.72813556010527,STRONG_FINANCIAL_QUALITY,HIGH,97.8,4.0,1.0,0.96,0.0,True,SCORE_ACCEPTED,76.38157776886503,65.36175335607628,61.839039575596786,95.50540591138,2026-07-17,54.86,3678342153.2,3091561842.46,33.536573585893116,4.485983142935687,9.848582058738373,0.023551781074698092,,,5.0,5.0,0.02072105317591854,0.012759752096244987,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,C 制造业,45.19457013574661,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,69.1202013913866,0.97,WATCH_SMALL_CAP_OR_CAPITALIZATION_REVIEW,False,False,NONE,0.984323733138899,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,33.0108453087537,0.02392686499551736,0.021051055133905393,3620679479.9999995,74702210.0,False,False,True,True,5.5,74.6202013913866,QUALITY_GROWTH,False
002500,山西证券,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,5.27,16803500.0,89284042.0,1891809.605269,SZ_MAIN,J 金融业,ACTIVE,VALID,A,181896895.75,0.06600000000000006,-0.048214285714285654,-0.10869565217391308,-0.06980802792321128,-0.2020958083832335,0.26432806286592414,-0.19568822553897192,SECURITIES_AND_BROKERAGE,,UNAVAILABLE,UNAVAILABLE,0.0,0.0,0.0,0.0,0.0,False,CONTROLLED_PROFILE_EXCLUSION,,,,,2026-07-17,5.33,19133482345.510002,19133482345.510002,20.57573587695984,1.0203732768056017,,,,,3.0,3.0,0.024390243902439025,0.024390243902439025,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,J 金融业,49.97285067873303,VALUATION_SUPPORTIVE_FOR_RESEARCH,77.5,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,False,FINANCIAL_SCORE_NOT_ACCEPTED|CONFIDENCE_NOT_ALLOWED|FINANCIAL_SCORE_MISSING|PROFITABILITY_MISSING|GROWTH_MISSING|CASH_QUALITY_MISSING|BALANCE_SHEET_MISSING,,69.11821266967499,0.08,DEFER_FINANCIAL_EVIDENCE_OR_PROFILE,False,False,NONE,0.9887429643527204,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,20.34411408472389,,0.024667931688804556,18918096052.69,89284042.0,True,True,True,True,1.5,70.61821266967499,QUALITY_GROWTH,False
002107,沃华医药,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,5.8,12011062.0,70942323.0,334781.568,SZ_MAIN,C 制造业,ACTIVE,VALID,A,116181293.75,0.0765306122448981,-0.17792207792207793,-0.12326869806094176,0.10858143607705784,-0.21948212083847096,0.4158062599084789,-0.3094944512946979,GENERAL_NON_FINANCIAL,75.28037136936265,STRONG_FINANCIAL_QUALITY,HIGH,97.8,4.0,1.0,0.96,0.0,True,SCORE_ACCEPTED,73.99063425552903,61.86851687294235,70.07506893122329,91.65449355738482,2026-07-17,6.33,3653736768.0,3616939155.03,30.80587467202327,5.167124934479062,4.654777053661328,0.036425738727437526,,,5.0,5.0,0.04202211690363349,0.04202211690363349,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,C 制造业,43.89140271493213,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,68.91967108754847,0.97,WATCH_SMALL_CAP_OR_CAPITALIZATION_REVIEW,False,False,NONE,0.9162717219589257,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,28.226551832185617,0.039754297611151644,0.04586206896551725,3347815680.0000005,70942323.0,False,False,True,True,5.5,74.41967108754847,QUALITY_GROWTH,False
920222,益坤电气,BSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,31.6,8154144.0,253592483.0,270644.836,BSE,电气机械和器材制造业,ACTIVE,PARTIAL,B,,,,,,,,,UNRESOLVED,,UNAVAILABLE,UNAVAILABLE,0.0,0.0,0.0,0.0,0.0,False,CONTROLLED_PROFILE_EXCLUSION,,,,,2026-07-17,24.09,2063238639.0,278542793.1,,,,,,,0.0,0.0,0.17647115384615383,0.0,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,电气机械和器材制造业,74.37104072398189,VALUATION_EVIDENCE_INSUFFICIENT,,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT|VALUATION_VALID_METRICS_BELOW_MINIMUM,False,FINANCIAL_SCORE_NOT_ACCEPTED|CONFIDENCE_NOT_ALLOWED|FINANCIAL_SCORE_MISSING|PROFITABILITY_MISSING|GROWTH_MISSING|CASH_QUALITY_MISSING|BALANCE_SHEET_MISSING,,68.871040724,0.02,DEFER_FINANCIAL_EVIDENCE_OR_PROFILE,False,False,NONE,1.3117476131174761,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,,,0.13453133215676727,2706448360.0,253592483.0,False,False,True,True,5.5,74.371040724,QUALITY_GROWTH,False
300452,山河药辅,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,11.56,3870000.0,45471499.0,271031.46546,CHINEXT,C 制造业,ACTIVE,VALID,A,63106787.75,0.0470193115029387,-0.12675070028011193,-0.24148418491484192,-0.10352264557872026,-0.24148418491484192,0.322433326252363,-0.2821158690176323,GENERAL_NON_FINANCIAL,75.29276853597122,STRONG_FINANCIAL_QUALITY,HIGH,100.0,4.0,1.0,1.0,0.0,True,SCORE_ACCEPTED,69.59636695907899,65.89559289666407,73.17267304221497,88.68809553145222,2026-07-17,12.47,2923669873.9500003,2476912196.8900003,16.57075827293284,2.7721320025810487,3.057224471961154,0.05789500680571528,,,5.0,5.0,0.024086733866922515,0.024057738572574174,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,C 制造业,31.547511312217196,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,68.81333979595463,0.97,WATCH_SMALL_CAP_OR_CAPITALIZATION_REVIEW,False,False,NONE,0.9270248596631917,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,15.361504862478238,0.062452485715161724,0.025982834889318664,2710314654.6,45471499.0,False,False,True,False,5.5,74.31333979595463,QUALITY_GROWTH,False
603697,有友食品,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,8.98,4390781.0,39882185.0,384067.504004,SH_MAIN,,ACTIVE,VALID,A,73560791.05,-0.07513914656771792,0.020470829068577334,-0.2161949685534591,-0.22412451361867702,-0.2898860398860398,0.48014208159758826,-0.29692082111436957,GENERAL_NON_FINANCIAL,75.4054024102734,STRONG_FINANCIAL_QUALITY,HIGH,97.8,4.0,1.0,0.96,0.0,True,SCORE_ACCEPTED,78.11780580836263,81.32326053068448,63.19482145516327,78.84106917379644,2026-07-17,9.97,4264090217.0600004,4264090217.0600004,21.21338154934838,2.320613855586274,2.4496905484124296,0.08362800910339703,,,5.0,5.0,0.04212637913741223,0.04212637913741223,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,GENERAL_NON_FINANCIAL,28.090497737556564,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,68.69121572419485,0.97,WATCH_SMALL_CAP_OR_CAPITALIZATION_REVIEW,False,False,NONE,0.9007021063189569,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,19.106937443645784,0.09284757803573145,0.04677060133630289,3840675040.04,39882185.0,False,False,True,False,5.5,74.19121572419485,QUALITY_GROWTH,False
002839,张家港行,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,4.33,18958756.0,82500564.0,1058401.373742,SZ_MAIN,J 金融业,ACTIVE,VALID,A,101616948.45,0.04854368932038833,-0.02483069977426622,-0.006896551724137834,-0.039999999999999925,-0.07494646680942174,0.21397340740312157,-0.1576673866090713,BANK,,UNAVAILABLE,UNAVAILABLE,0.0,0.0,0.0,0.0,0.0,False,CONTROLLED_PROFILE_EXCLUSION,,,,,2026-07-17,4.32,10559570287.68,10549526646.24,5.29818460226465,0.5000762608079349,,,,,3.0,3.0,0.05092592592592592,0.05092592592592592,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,J 金融业,48.0,VALUATION_SUPPORTIVE_FOR_RESEARCH,77.5,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,False,SEPARATE_FINANCIAL_PROFILE_REQUIRED,,68.62499999999999,0.08,SEPARATE_PROFILE_REVIEW_REQUIRED,False,False,NONE,1.0023148148148147,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,5.310448918473595,,0.05080831408775982,10584013737.42,82500564.0,True,True,True,True,1.5,70.12499999999999,FINANCIAL_SEPARATE_PROFILE,False
601059,信达证券,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,16.45,4965700.0,82318469.0,5334735.0,SH_MAIN,,ACTIVE,PARTIAL,B,194990438.05,0.07347204161248388,-0.01843043995243754,-0.0698591549295774,0.033166458072590776,-0.18829891838741386,0.26599420462021817,-0.17532104969290907,SECURITIES_AND_BROKERAGE,,UNAVAILABLE,UNAVAILABLE,0.0,0.0,0.0,0.0,0.0,False,CONTROLLED_PROFILE_EXCLUSION,,,,,2026-07-17,16.51,53541930000.00001,53541930000.00001,25.005010222951892,1.8334698872478512,,,,,3.0,3.0,0.004482132041187159,0.004482132041187159,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,SECURITIES_AND_BROKERAGE,47.90950226244344,VALUATION_SUPPORTIVE_FOR_RESEARCH,77.5,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,False,FINANCIAL_SCORE_NOT_ACCEPTED|CONFIDENCE_NOT_ALLOWED|FINANCIAL_SCORE_MISSING|PROFITABILITY_MISSING|GROWTH_MISSING|CASH_QUALITY_MISSING|BALANCE_SHEET_MISSING,,68.6023755656,0.08,DEFER_FINANCIAL_EVIDENCE_OR_PROFILE,False,False,NONE,0.9963658388855238,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,24.91413798713256,,0.004498480243161095,53347350000.0,82318469.0,True,True,True,True,1.5,70.1023755656,QUALITY_GROWTH,False
688267,中触媒,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,16.54,2233497.0,36741583.0,377337.430276,STAR,,ACTIVE,VALID,A,55813983.45,-0.25838349097162516,-0.28777869529314615,-0.23469387755102034,-0.25259965337954937,-0.3587360594795539,0.4759003466832365,-0.3587360594795539,GENERAL_NON_FINANCIAL,75.03205308401115,STRONG_FINANCIAL_QUALITY,HIGH,97.8,4.0,1.0,0.96,0.0,True,SCORE_ACCEPTED,69.83928810348384,78.28005933555853,66.01040915104419,83.30526113887906,2026-07-17,17.25,3935351071.5,3935351071.5,20.10244429267499,1.3769169424537342,4.474354528787483,0.05240566582828187,,,5.0,5.0,0.011594202898550725,0.011594202898550725,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,GENERAL_NON_FINANCIAL,25.90045248868778,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,68.37460519492164,0.97,WATCH_SMALL_CAP_OR_CAPITALIZATION_REVIEW,False,False,NONE,0.9588405797101449,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,19.27503933917938,0.054655243986569665,0.012091898428053204,3773374302.76,36741583.0,False,False,True,False,5.5,73.87460519492164,QUALITY_GROWTH,False
300643,万通智控,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,19.9,12517155.0,253734525.0,460847.88946,CHINEXT,C 制造业,ACTIVE,VALID,A,132211153.65,-0.08099352051835851,-0.037330316742081426,-0.13691683569979718,-0.1130797290255342,-0.3630239520958084,0.3975809261809749,-0.3101650738488271,GENERAL_NON_FINANCIAL,73.73940854710493,ABOVE_AVERAGE_FINANCIAL_QUALITY,HIGH,100.0,4.0,1.0,1.0,0.0,True,SCORE_ACCEPTED,84.53699204120784,57.375522367739926,67.86886872761113,85.06970788341864,2026-07-17,17.02,3941523155.08,3932544237.06,24.55529886462812,3.0005581986205234,3.1442484205718713,0.03342351294834043,,,5.0,5.0,0.014345657948398642,0.012925969447708581,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,C 制造业,74.44343891402715,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,68.08472920496183,0.97,WATCH_SMALL_CAP_OR_CAPITALIZATION_REVIEW,False,False,NONE,1.1692126909518212,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,28.710367062638046,0.028586341225163528,0.012269502426218338,4608478894.599999,253734525.0,False,False,True,True,5.5,73.58472920496183,QUALITY_GROWTH,False
600016,民生银行,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,3.5,220792263.0,777273159.0,15323846.4757,SH_MAIN,,ACTIVE,VALID,A,878319263.95,0.011695906432748648,-0.05205479452054795,-0.07238605898123329,-0.30101010101010106,-0.338432122370937,0.1700392266829446,-0.19338422391857513,BANK,,UNAVAILABLE,UNAVAILABLE,0.0,0.0,0.0,0.0,0.0,False,CONTROLLED_PROFILE_EXCLUSION,,,,,2026-07-17,3.46,151487168016.92,122698946316.98,5.164041861834669,0.21625700648814555,,,,,3.0,3.0,0.0546242774566474,0.0546242774566474,COMPLETE,VALID,67.0,C_SCREEN_FLAG_ONLY,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY,0.64619892,VALID,A,34.0,SCREENED,DEFERRED,"[""NOT_IN_CURRENT_ACTIVE_RESEARCH_COHORT""]",False,DEFERRED_BEFORE_FORMAL_RESEARCH,idea-generation,,False,,False,BANK,90.78733031674207,VALUATION_SUPPORTIVE_FOR_RESEARCH,77.5,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,False,SEPARATE_FINANCIAL_PROFILE_REQUIRED,,68.05224187576363,0.11,SEPARATE_PROFILE_REVIEW_REQUIRED,False,False,NONE,1.0115606936416186,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,5.223741767751833,,0.05399999999999999,153238464757.0,777273159.0,True,True,True,True,0.0,68.05224187576363,FINANCIAL_SEPARATE_PROFILE,False
601899,紫金矿业,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,31.51,401039285.0,12602496385.0,83787341.773922,SH_MAIN,,ACTIVE,VALID,A,9354540982.35,-0.030427350427350452,-0.17341882832993305,-0.24754576810825146,0.4648760330578512,-0.3375379584209297,0.5107867140273548,-0.4136883905629526,GENERAL_NON_FINANCIAL,74.75463022063173,ABOVE_AVERAGE_FINANCIAL_QUALITY,MEDIUM,73.125,3.0,0.75,0.75,0.09999999999999999,True,SCORE_ACCEPTED,51.804964775417815,74.16728630034297,,90.54386045101495,2026-07-17,28.36,754112666679.92,584266853450.4,12.224240124455697,3.762713895999947,2.045615031991992,0.07826219614217163,2.1962801519723496,8.205427979105373,7.0,7.0,0.021161157798471344,0.02115655853314528,COMPLETE,VALID,,,,,,,,,,,,,,,9.0,True,紫金矿业,True,GENERAL_NON_FINANCIAL,99.8552036199095,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,False,GROWTH_MISSING,DEEP_120D_DRAWDOWN,68.02787099977975,0.79,DEFER_BELOW_STRATEGY_SLEEVE_OR_INVESTABILITY_GATE,False,False,NONE,1.1110719322990128,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,13.582010095966115,0.07043846025363336,0.019045713588214767,837873417739.22,12602496385.0,True,True,True,True,7.5,75.52787099977975,RESOURCE_CYCLE,True
600900,长江电力,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,28.9,102175770.0,2952607877.0,70713149.19924,SH_MAIN,,ACTIVE,VALID,A,3725003543.35,0.08027788498649158,0.07282483710233811,0.08236658932714613,-0.01685985247629085,-0.028125000000000067,0.1563138904509348,-0.0727537286285922,GENERAL_NON_FINANCIAL,65.72060783143917,ABOVE_AVERAGE_FINANCIAL_QUALITY,HIGH,99.0,4.0,1.0,1.0,0.04,True,SCORE_ACCEPTED,12.960202085941667,80.69649496658575,59.32370212659192,93.74506046985476,2026-07-17,27.99,684865413870.84,684865413870.84,18.980263154653432,3.0050654467903537,7.8415336672843585,0.06324927361823134,10.172637981757335,19.922352048323166,7.0,7.0,0.054412290103608436,0.054412290103608436,COMPLETE,VALID,1.0,A_IMMEDIATE_RESEARCH,DEFENSIVE_STABILITY,DEFENSIVE_STABILITY|RECOVERY_WATCH|LIQUID_BREAKOUT,1.02314366,VALID,A,100.0,INVESTMENT_CASE_READY,GRADUATED,"[""DURABLE_ASSET_BASE"", ""CASH_YIELD_SUPPORT"", ""RESEARCH_CASE_READY_NOT_TRADE_READY""]",True,SOURCE_BACKED_BASELINE_COMPLETE,initiating-coverage,97.0,True,长江电力,True,GENERAL_NON_FINANCIAL,98.26244343891403,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,True,,,68.014441538964,1.0,MULTIDIMENSIONAL_ELIGIBLE,False,False,NONE,1.0325116112897463,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,19.59734209251462,0.06125768749392024,0.05269896193771627,707131491992.4,2952607877.0,True,True,True,True,0.0,68.014441538964,DEFENSIVE_INFRA_YIELD,True
920088,科力股份,BSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,53.0,8989390.0,495628929.0,466778.95,BSE,开采专业及辅助性活动,ACTIVE,VALID,A,199615692.15,0.18566862013851892,-0.15251332825590258,0.1039186507936507,0.1116383616383616,-0.49932508436445455,1.1002520817580412,-0.6473565804274466,UNRESOLVED,,UNAVAILABLE,UNAVAILABLE,0.0,0.0,0.0,0.0,0.0,False,CONTROLLED_PROFILE_EXCLUSION,,,,,2026-07-17,44.51,3920062465.0,1449522897.3,,,,,,,0.0,0.0,0.002246686137946529,0.002246686137946529,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,开采专业及辅助性活动,85.46606334841628,VALUATION_EVIDENCE_INSUFFICIENT,,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT|VALUATION_VALID_METRICS_BELOW_MINIMUM,False,FINANCIAL_SCORE_NOT_ACCEPTED|CONFIDENCE_NOT_ALLOWED|FINANCIAL_SCORE_MISSING|PROFITABILITY_MISSING|GROWTH_MISSING|CASH_QUALITY_MISSING|BALANCE_SHEET_MISSING,HIGH_60D_VOLATILITY|DEEP_120D_DRAWDOWN,67.9660633484,0.02,DEFER_FINANCIAL_EVIDENCE_OR_PROFILE,False,False,NONE,1.1907436531116604,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,,,0.0018867924528301887,4667789500.0,495628929.0,False,False,True,True,17.5,85.4660633484,QUALITY_GROWTH,False
301682,宏明电子,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,118.63,1594957.0,190520218.0,1441940.033954,CHINEXT,C 制造业,ACTIVE,PARTIAL,B,547690063.7,-0.3926495994974084,-0.10354686654818013,,,,0.9059020085610946,,GENERAL_NON_FINANCIAL,,UNAVAILABLE,UNAVAILABLE,0.0,1.0,0.2,0.14,0.0,False,INSUFFICIENT_FAMILY_COVERAGE,79.23867535620128,,,,2026-07-17,116.01,14100941021.58,2979928104.21,44.24213747533141,2.818410800573178,5.388898912914001,0.004917643650439872,,,5.0,5.0,0.007326954572881648,0.007326954572881648,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,C 制造业,68.90497737556561,VALUATION_SUPPORTIVE_FOR_RESEARCH,70.0,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,False,FINANCIAL_SCORE_NOT_ACCEPTED|CONFIDENCE_NOT_ALLOWED|FINANCIAL_SCORE_MISSING|PROFITABILITY_MISSING|GROWTH_MISSING|CASH_QUALITY_MISSING,HIGH_60D_VOLATILITY,67.93370295128003,0.19999999999999998,DEFER_FINANCIAL_EVIDENCE_OR_PROFILE,False,False,NONE,1.022584259977588,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,45.24131341003849,0.004809035150362721,0.007165135294613504,14419400339.54,190520218.0,True,True,True,True,7.5,75.43370295128003,QUALITY_GROWTH,False
301696,三瑞智能,SZSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,93.8,2214539.0,212129952.0,3752093.8,CHINEXT,C 制造业,ACTIVE,PARTIAL,B,623124299.7,-0.12898007832453595,0.007087311743281699,,,,1.0189222903925892,,GENERAL_NON_FINANCIAL,,UNAVAILABLE,UNAVAILABLE,0.0,1.0,0.2,0.14,0.0,False,INSUFFICIENT_FAMILY_COVERAGE,88.84853862963936,,,,2026-07-17,102.31,40925023100.0,3077827947.7400002,97.12422350356793,31.651044186107253,38.08091650985729,0.008652886679250281,37.898258305351696,81.86623993462065,7.0,7.0,0.00488710780959828,0.00488710780959828,COMPLETE,VALID,,,,,,,,,,,,,,,,False,,False,C 制造业,70.98642533936652,VALUATION_NEUTRAL_OR_MIXED,56.666666666666664,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT|HIGH_EXPECTATION_PE,False,FINANCIAL_SCORE_NOT_ACCEPTED|CONFIDENCE_NOT_ALLOWED|FINANCIAL_SCORE_MISSING|PROFITABILITY_MISSING|GROWTH_MISSING|CASH_QUALITY_MISSING,HIGH_60D_VOLATILITY,67.90776571171001,0.19999999999999998,DEFER_FINANCIAL_EVIDENCE_OR_PROFILE,False,False,NONE,0.9168214250806372,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,89.04556900239147,0.00943791936198397,0.005330490405117271,37520938000.0,212129952.0,True,True,True,True,9.5,77.40776571171001,QUALITY_GROWTH,False
600660,福耀玻璃,SSE,ELIGIBLE_FOR_RESEARCH_TRIAGE,PASS,55.67,7724914.0,431949766.0,14528442.242644,SH_MAIN,,ACTIVE,VALID,A,826107256.55,0.07867867867867862,-0.08600508905852422,-0.10334498252621072,-0.0417926373821802,-0.24926849658631733,0.28233183447455135,-0.21795080632024766,GENERAL_NON_FINANCIAL,68.96127618369206,ABOVE_AVERAGE_FINANCIAL_QUALITY,LOW,78.5,4.0,1.0,1.0,0.8599999999999999,False,SCORE_ACCEPTED_WITH_LIMITED_CONFIDENCE,54.88058972091859,60.976108714683306,60.697055157264316,91.88955757173814,2026-07-17,53.88,140612981504.16,107920903568.16,15.6339076942779,3.592422759496328,3.037624036007294,0.03082358845987327,,,5.0,5.0,0.03897550111358575,0.03897550111358575,COMPLETE,VALID,,,,,,,,,,,,,,,,False,福耀玻璃,True,GENERAL_NON_FINANCIAL,83.31221719457014,VALUATION_SUPPORTIVE_FOR_RESEARCH,76.66666666666667,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,False,CONFIDENCE_NOT_ALLOWED,,67.89587818752476,0.97,DEFER_BELOW_STRATEGY_SLEEVE_OR_INVESTABILITY_GATE,False,False,NONE,1.033221974758723,PRICE_LINKED_REBASE_FROM_FMDL3E_TO_20260724_CURRENT,16.153296981077407,0.02983249409408967,0.03772229207831867,145284422426.44,431949766.0,True,True,True,True,1.5,69.39587818752476,QUALITY_GROWTH,False
